COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
545	0.010699-0.01178i	647.151-0.5396298i
546	0.037074-0.19339i	647.4783-0.5337585i
547	0.38588-0.020584i	648.8117-0.5451572i
548	0.12038-0.19781i	650.0704-0.5513655i
549	0.13196-0.094334i	650.464-0.5438249i
550	0.03459-0.31318i	651.7401-0.5487244i
551	0.08636-0.19013i	652.1465-0.540026i
552	0.24859+0.14431i	653.4412-0.5435649i
553	0.1258+0.24741i	654.7465-0.5551913i
554	0.27261+0.20552i	655.1766-0.5357815i
555	0.038791+0.19234i	656.5026-0.5460148i
556	0.25023-0.15803i	656.9488-0.5341849i
557	0.25794+0.021005i	658.2968-0.542986i
558	0.031691-0.19021i	658.7609-0.5298377i
559	0.0099813-0.014532i	660.1322-0.5371456i
560	0.32967-0.032649i	660.6154-0.5316361i
561	0.11564+0.031839i	662.0117-0.5374059i
562	0.067797-0.064915i	662.5159-0.5214676i
563	0.28093-0.11697i	663.9382-0.5346974i
564	0.22181-0.31913i	664.4646-0.5263929i
565	0.19521+0.12323i	665.9149-0.5288853i
566	0.28745-0.11071i	666.4652-0.5190814i
567	0.055746+0.32197i	667.9445-0.5290032i
568	0.43304-0.2443i	668.5203-0.5176567i
569	0.070674+0.082791i	669.1081-0.5055429i
570	0.4376-0.19749i	670.6333-0.5128584i
571	0.023513+0.3753i	671.2488-0.508362i
572	0.11533+0.24849i	671.8778-0.4937962i
573	0.15587+0.2268i	673.4522-0.5076594i
574	0.2157-0.2955i	674.1116-0.4913471i
575	0.23715-0.23613i	674.7853-0.4835179i
576	0.026217+0.18622i	676.1076-0.4888976i
577	0.27986-0.26308i	677.104-0.490464i
578	0.14683+0.0011616i	678.1146-0.4955881i
579	0.22634-0.090154i	679.14-0.4948764i
580	0.50697-0.26197i	680.1804-0.4977909i
581	0.10401+0.24094i	681.2364-0.4948978i
582	0.39232-0.032672i	681.3565-0.4757825i
583	0.21029-0.028251i	682.4423-0.4803207i
584	0.3223-0.051254i	683.5448-0.4791132i
585	0.14615+0.33845i	684.6643-0.4817376i
586	0.33005+0.15923i	685.8013-0.4786516i
587	0.19964+0.39816i	685.9936-0.459404i
588	0.045531+0.23503i	687.1646-0.4641784i
589	0.37179+0.13712i	688.3542-0.4633134i
590	0.27537-0.19092i	689.5628-0.4664952i
591	0.30956+0.12197i	689.82-0.4536271i
592	0.18924-0.25814i	691.0661-0.4553475i
593	0.18474+0.31298i	692.3323-0.4612566i
594	0.23463-0.074433i	692.6424-0.441434i
595	0.34345+0.053559i	693.9486-0.446097i
596	0.26369+0.3561i	695.2765-0.4452858i
597	0.064937-0.45456i	695.6433-0.428574i
598	0.37382+0.13084i	697.0137-0.4365474i
599	0.28241+0.070588i	697.4198-0.4188468i
600	0.23087+0.27037i	698.8346-0.4259539i
601	0.18933+0.2039i	699.2819-0.4074138i
602	0.16862+0.26076i	700.7429-0.4137997i
603	0.16965-0.1346i	701.2334-0.3945747i
604	0.16275+0.41898i	702.7422-0.4003886i
605	0.25577+0.36226i	703.1403-0.384214i
606	0.39705-0.23092i	704.397-0.3854985i
607	0.26372-0.094259i	704.6745-0.3711527i
608	0.10387+0.47608i	705.9779-0.371913i
609	0.017066+0.42095i	707.306-0.3674239i
610	0.22702-0.14831i	707.6507-0.3474362i
611	0.29389-0.063783i	709.028-0.3527285i
612	0.011316-0.013189i	709.4191-0.3325381i
613	0.014931-0.017381i	710.8475-0.3377233i
614	0.12694-0.4389i	711.2869-0.3175043i
615	0.43782+0.40583i	712.7683-0.3227481i
616	0.17985-0.0075002i	713.2581-0.3026792i
617	0.21479-0.26615i	714.7943-0.3081506i
618	0.38106-0.40106i	715.3365-0.2884141i
619	0.26012-0.49596i	715.9044-0.2740327i
620	0.11543+0.49799i	717.5258-0.2750671i
621	0.53906+0.18477i	718.1491-0.2613168i
622	0.31725+0.20129i	718.7998-0.2531166i
623	0.076096+0.50815i	719.4787-0.229896i
624	0.37854+0.28816i	720.1859-0.2226537i
625	0.073067-0.32466i	721.9583-0.2205786i
626	0.39213-0.30198i	722.726-0.2144692i
627	0.34292+0.60553i	723.5241-0.1934479i
628	0.052425-0.1751i	724.3526-0.1887057i
629	0.52481+0.25863i	725.2125-0.1691044i
630	0.4869+0.057332i	726.1041-0.1555014i
631	0.057409-0.86319i	727.0279-0.1479758i
632	0.20856+0.43294i	727.9846-0.136134i
633	0.36611+0.299i	728.9747-0.1200078i
634	0.31916-0.48554i	729.9986-0.11013i
635	0.57159+0.52115i	731.0567-0.1065767i
636	0.21159+0.13156i	731.2515-0.07732492i
637	0.28463+0.58047i	732.2407-0.06630012i
638	0.38428+0.10503i	733.2905-0.04309101i
639	0.13869-0.15788i	734.4013-0.0393396i
640	0.16416-0.33734i	734.5136-0.004358706i
641	0.55496+0.16534i	735.7485+0.002718783i
642	0.3424-0.028502i	737.0475+0.01168018i
643	0.48366-0.35358i	737.3458+0.04087356i
644	0.52815+0.091139i	738.775+0.05361388i
645	0.088929-0.29561i	739.2017+0.07563804i
646	0.17239-0.19007i	740.7647+0.08175974i
647	0.32245-0.030763i	741.3244+0.1075623i
648	0.28176-0.1648i	741.951+0.1245332i
649	0.37249+0.52672i	742.6458+0.1434676i
650	0.16167+0.3068i	743.4101+0.164454i
651	0.087007-0.60947i	744.2447+0.1875813i
652	0.30225+0.35275i	745.1509+0.2021242i
653	0.11094-0.23388i	746.1297+0.21896i
654	0.22866+0.38207i	747.1822+0.2381827i
655	0.14636-0.69014i	748.3094+0.2490344i
656	0.14887-0.20782i	748.4255+0.2778863i
657	0.32635+0.47071i	749.7045+0.2937092i
658	0.21525+0.22868i	749.9713+0.3163845i
659	0.11087-0.59001i	751.4064+0.3266576i
660	0.018552+0.32106i	751.829+0.3544007i
661	0.18263+0.44802i	753.4244+0.3594798i
662	0.14587-0.23747i	754.0074+0.381742i
663	0.51013-0.01051i	754.6714+0.3958045i
664	0.021486+0.49789i	755.4181+0.4236953i
665	0.14714+0.19069i	755.8823+0.4434866i
666	0.1142-0.38359i	757.1395+0.4644994i
667	0.29604-0.27682i	758.4619+0.4771307i
668	0.1367+0.60627i	758.749+0.5052925i
669	0.17775+0.28932i	759.101+0.5246549i
670	0.10138+0.36459i	760.6234+0.5444742i
671	0.011026+0.36637i	761.1098+0.5681976i
672	0.16733+0.32735i	761.6641+0.5939312i
673	0.063106+0.15097i	762.2872+0.6216073i
674	0.090633+0.33291i	764.0872+0.6279274i
675	0.30854+0.17756i	764.8515+0.6594123i
676	0.4664+0.33705i	765.6872+0.6815522i
677	0.24902-0.44929i	765.486+0.7170353i
678	0.47815-0.036383i	766.4667+0.7311415i
679	0.028012+0.51078i	767.5216+0.7578577i
680	0.21225+0.33169i	768.6514+0.7749032i
681	0.11968-0.32622i	768.7453+0.8154444i
682	0.22274+0.57431i	770.0273+0.8349629i
683	0.017722-0.49625i	770.2738+0.866368i
684	0.23057+0.59672i	771.7116+0.888069i
685	0.26219-0.40906i	772.1146+0.9100013i
686	0.30358-0.60605i	772.5971+0.9436947i
687	0.13937+0.29388i	773.1599+0.9779362i
688	0.28785+0.45118i	774.9191+0.9917795i
689	0.47407-0.26411i	775.6458+1.015915i
690	0.38406-0.36827i	776.4555+1.051507i
691	0.17744-0.63645i	776.2332+1.085256i
692	0.51485+0.57314i	777.2117+1.109855i
693	0.55108-0.29557i	778.276+1.134525i
694	0.062127-0.7407i	778.3103+1.178775i
695	0.73175-0.019841i	779.5491+1.203121i
696	0.10259-0.70416i	780.8762+1.22731i
697	0.39463-0.71064i	781.0313+1.27722i
698	0.28414-0.49561i	782.1748+1.319986i
699	0.65917+0.24683i	782.3343+1.366133i
700	0.44484-0.16853i	782.6281+1.418604i
701	0.14028-0.81644i	784.1757+1.470077i
702	0.09934+0.85506i	784.7434+1.522804i
703	0.5362+0.44647i	785.4502+1.569218i
704	0.70203-0.2836i	786.2978+1.62i
705	0.29297+0.46915i	786.1706+1.680377i
706	0.26998+0.77061i	787.3045+1.738101i
707	0.15703-0.80633i	787.467+1.79263i
708	0.80208+0.28052i	788.8932+1.855269i
709	0.02053+0.7108i	789.3519+1.913042i
710	0.51009+0.39081i	789.961+1.971478i
711	0.15466+0.53949i	790.7222+2.030051i
712	0.64116-0.50758i	790.5225+2.09152i
713	0.80872-0.31185i	791.5932+2.159517i
714	0.041948+0.82919i	791.707+2.228518i
715	0.40848-0.66833i	793.093+2.292621i
716	0.06214-0.52314i	793.5268+2.3558i
717	0.19647+0.49337i	794.1232+2.426129i
718	0.49565+0.89778i	794.8836+2.491936i
719	0.14585-1.0698i	794.7006+2.563912i
720	0.60015+0.0023561i	795.7947+2.629598i
721	0.26957-0.96467i	795.9503+2.710353i
722	0.39184-0.42793i	797.3837+2.784701i
723	0.60864-0.52564i	797.8839+2.860817i
724	0.38021+0.54615i	798.5592+2.927964i
725	0.21673-0.89026i	798.3092+3.004447i
726	0.047667+0.92414i	799.557+3.077147i
727	0.36479+0.35118i	799.9299+3.156164i
728	0.16301+0.47416i	800.5968+3.225867i
729	0.13663+0.61894i	800.4659+3.290961i
730	0.16569-0.60275i	800.6386+3.355707i
731	0.49443+0.41728i	801.1179+3.430762i
732	0.24747+0.25246i	801.9068+3.504926i
733	0.63916-0.32066i	801.9212+3.568789i
734	0.21717-0.37527i	802.2552+3.640547i
735	0.56405-0.13211i	802.9116+3.719917i
736	0.30604-0.2695i	803.8929+3.795836i
737	0.16836+0.43796i	804.1251+3.866339i
738	0.53492-0.48586i	804.6926+3.942023i
739	0.31366-0.070169i	804.5273+4.008293i
740	0.17007-0.83182i	804.708+4.088169i
741	0.99354-0.31447i	805.2378+4.160061i
742	0.75758-0.55613i	806.1183+4.245113i
743	0.40689-1.1292i	806.2943+4.314369i
744	0.80026-0.72564i	806.8323+4.394448i
745	0.14043+1.0716i	806.684+4.454509i
746	0.62036-0.68197i	806.9091+4.523054i
747	0.7587+0.3035i	807.5097+4.599914i
748	0.4117-0.80646i	807.4485+4.6721i
749	0.43177-0.37822i	807.7746+4.73982i
750	0.59814+0.45029i	808.4892+4.823719i
751	0.76149+0.74283i	808.5681+4.886894i
752	0.47776+0.7888i	809.0471+4.963825i
753	0.18856+0.49391i	808.9108+5.025687i
754	0.80468-0.968i	809.1867+5.088732i
755	0.46903-1.1226i	810.0594+5.175769i
756	0.82251-0.33507i	809.459+5.225182i
757	1.1591+0.71988i	810.2921+5.304603i
758	0.5651+0.70738i	810.5604+5.378434i
759	0.91699+0.34079i	810.2814+5.423187i
760	0.93556-1.4628i	810.4513+5.482212i
761	0.8901+0.28605i	811.0703+5.555605i
762	0.92954-0.18571i	811.1699+5.613662i
763	1.3398+0.59322i	811.7291+5.693435i
764	0.5331+0.4571i	811.7927+5.743406i
765	0.20774+0.99418i	811.3781+5.769542i
766	0.19493+0.9451i	812.3882+5.857523i
767	1.0367+0.63345i	811.9951+5.882992i
768	0.049054+0.97873i	812.0945+5.932816i
769	0.1857-0.10477i	812.6852+5.998033i
770	0.36653-1.046i	812.8496+6.047514i
771	0.17005+1.0523i	812.6073+6.068387i
772	0.55038+0.38208i	812.8771+6.109774i
773	0.57372-0.57072i	812.7635+6.127189i
774	0.15695+0.7932i	813.1696+6.181275i
775	0.95877+0.16398i	813.2159+6.206882i
776	1.1079+0.36934i	813.7893+6.267387i
777	0.17076+0.53444i	814.026+6.295326i
778	0.64609-0.54587i	813.9445+6.304588i
779	0.48061+0.83061i	814.4079+6.34534i
780	0.50165-1.0914i	814.5755+6.363387i
781	0.66125+0.51547i	814.4671+6.355485i
782	0.55156-0.48025i	814.9177+6.392852i
783	0.98672+0.74122i	815.1138+6.400757i
784	0.93595+1.1081i	815.0733+6.39241i
785	0.55788+0.032044i	814.8171+6.348909i
786	0.14628+0.47788i	815.3332+6.397514i
787	1.3306+0.083141i	815.4864+6.490516i
788	0.703+0.61993i	815.6695+6.581502i
789	0.74881-0.43461i	815.1534+6.597185i
790	0.67804-1.1973i	815.4558+6.684941i
791	0.95672+0.73499i	815.1128+6.696924i
792	1.0681+0.62754i	815.5939+6.791542i
793	0.95217+0.44954i	815.481+6.810365i
794	1.2885+0.24179i	815.5084+6.837328i
795	1.63+0.36137i	815.6885+6.872227i
796	0.10434+0.81996i	816.0315+6.921999i
797	1.0178+0.54824i	815.9009+6.887121i
798	0.15307-1.8076i	815.9765+6.876667i
799	0.10502+0.7868i	816.2677+6.885766i
800	2.0174+0.21326i	816.1727+6.815576i
801	0.8149+0.75839i	816.3316+6.771861i
802	0.70143+0.91776i	816.747+6.770299i
803	0.62369-0.7504i	816.8545+6.700967i
804	1.3096-0.84836i	817.2516+6.67352i
805	1.1385+0.37072i	817.3985+6.576779i
806	1.4111+1.5478i	817.3364+6.407971i
807	0.68498-1.1377i	817.6178+6.288396i
808	0.38785-1.1785i	818.2273+6.274771i
809	0.24093-1.1664i	818.2142+6.025323i
810	0.51775+0.81403i	818.5725+5.892887i
811	1.1416+1.4152i	818.848+5.71362i
812	0.93107-1.3678i	819.515+5.627191i
813	0.58709-1.2889i	819.7003+5.39368i
814	0.82336+0.87672i	820.3027+5.286138i
815	0.072866-1.8831i	820.6271+5.050897i
816	1.2793+1.6285i	821.1163+4.850755i
817	0.80646+1.9353i	821.5602+4.618837i
818	0.98655+1.2814i	822.0472+4.382885i
819	1.4895+0.70885i	822.5499+4.143462i
820	1.6636+0.80765i	823.1026+3.860207i
821	0.3047-0.85359i	823.697+3.608892i
822	0.13947-1.9458i	824.3391+3.338513i
823	1.5776-0.81821i	825.0187+3.053642i
824	0.58464-0.19961i	825.7461+2.790517i
825	1.9075+0.94759i	826.4881+2.528357i
826	0.017876-1.2171i	827.2609+2.270872i
827	0.93393+1.8978i	828.0985+2.010202i
828	0.61422+1.5324i	828.9646+1.776677i
829	1.1161-0.74351i	829.846+1.540614i
830	1.1621+0.62684i	830.7592+1.325256i
831	0.95684+0.11677i	831.7014+1.145345i
832	1.5332-0.8449i	832.6759+0.9584936i
833	0.65632+1.7522i	833.6636+0.8214231i
834	1.0232+0.45723i	834.6548+0.688656i
835	1.7595-1.4534i	835.6557+0.5613128i
836	1.1703+0.53706i	836.6648+0.4602418i
837	1.5513+0.32619i	837.6849+0.3885155i
838	0.24831-1.7153i	838.7007+0.3051526i
839	1.4023+1.5701i	839.7051+0.2589985i
840	0.082078-1.7167i	840.7201+0.1947825i
841	1.5402-2.3i	841.7278+0.1523474i
842	1.1104+0.73595i	842.7372+0.1024531i
843	1.2904-0.94376i	843.7575+0.06753601i
844	0.28291+1.4247i	844.7768+0.03410156i
845	2.7816-0.59881i	845.7831-0.004596044i
846	1.7192-1.8753i	846.7982-0.02515722i
847	2.075-0.39304i	847.8069-0.06515315i
848	1.5502+0.86335i	848.8245-0.09744605i
849	0.66802+3.2709i	849.8486-0.1361334i
850	0.78595-1.4129i	850.8513-0.1768853i
851	0.48614+1.8935i	851.8765-0.2082209i
852	1.2343-0.27445i	852.8916-0.2550824i
853	2.8034-1.0081i	853.9159-0.2821201i
854	2.065+0.43685i	854.9315-0.3314875i
855	1.5931-2.3863i	855.9444-0.3600377i
856	2.2147-0.71277i	856.9764-0.3983969i
857	2.4471+0.69825i	857.9966-0.4441829i
858	2.8795+0.43548i	859.0079-0.5062787i
859	4.4038+0.23637i	860.0163-0.5458223i
860	2.7597-0.59976i	861.0254-0.6031457i
861	1.1605+0.042458i	862.0514-0.6466307i
862	1.4266+0.9248i	863.0588-0.7119775i
863	1.7097-0.10892i	864.0762-0.7787792i
864	1.1284+0.65704i	865.0932-0.8516143i
865	1.3289-1.9351i	866.0966-0.9254986i
866	1.23+0.075603i	867.0682-0.9932805i
867	0.58768+0.22242i	868.0706-1.07587i
868	2.2412+0.33228i	869.0511-1.15785i
869	2.2199-0.42416i	870.0416-1.243203i
870	3.0516+0.79745i	871.0092-1.328727i
871	2.6724+0.78573i	871.9516-1.405133i
872	1.6264+0.19758i	872.9233-1.495069i
873	0.93103-1.3887i	873.856-1.568741i
874	1.7476-0.092341i	874.8018-1.647617i
875	1.2761-0.095258i	875.7182-1.711282i
876	1.5974+0.11896i	876.6423-1.790517i
877	3.3303+0.3246i	877.5444-1.868288i
878	1.9109+1.935i	878.4598-1.944399i
879	4.6746+0.85668i	879.3774-2.019176i
880	6.078-1.1527i	880.2477-2.073554i
881	2.5047+1.066i	881.1261-2.136204i
882	4.0668+1.694i	882.0011-2.189755i
883	3.5484+0.069354i	882.8528-2.235517i
884	1.7438+0.93089i	883.7047-2.27759i
885	3.6245+0.57231i	884.542-2.303732i
886	0.07479-0.17341i	885.3914-2.318201i
887	5.7094-1.928i	886.1947-2.297649i
888	3.1908+0.014238i	887.0219-2.264145i
889	0.13329+0.26277i	887.8559-2.212657i
890	1.2065-0.34436i	888.6802-2.126384i
891	4.1169+0.81388i	889.5146-2.021443i
892	2.1239+0.60524i	890.38-1.907604i
893	0.17418-0.033165i	891.2461-1.776125i
894	1.6496+0.076886i	892.1282-1.632144i
895	1.4354-0.41917i	893.0381-1.48603i
896	1.7914-0.36575i	893.9854-1.348495i
897	1.9036+0.319i	894.9284-1.201101i
898	2.7949+0.16221i	895.8714-1.051688i
899	2.5153+0.028483i	896.8229-0.8973824i
900	1.3626-0.53729i	897.7853-0.7460247i
901	2.4828+0.43007i	898.8189-0.6294914i
902	2.3377+0.71483i	899.814-0.4934109i
903	703.1246-866.3141i	900.7719-0.3301921i
904	690.23802-833.47417i	901.804-0.2106956i
905	713.00713-775.30218i	902.9733-0.0568553i
906	750.33879-708.60961i	904.2214+0.06708094i
907	783.05699-648.0645i	905.4742+0.1350579i
908	811.65329-593.01073i	906.6585+0.2121839i
909	836.5826-542.9975i	907.8347+0.2465074i
910	858.2239-497.4882i	908.9744+0.2507733i
911	876.9788-456.0073i	910.108+0.2515341i
912	893.1988-418.1141i	911.2502+0.2717411i
913	907.0737-383.4668i	912.3233+0.2393316i
914	913.435+0.2476141i	919.0186-351.6881i
915	914.4955+0.2239202i	929.1579-322.5203i
916	915.5648+0.2128763i	937.7845-295.6842i
917	916.6037+0.1902238i	945.0433-270.9653i
918	917.6312+0.1641723i	951.1268-248.1628i
919	918.7226+0.1703646i	956.2724-227.0833i
920	919.7443+0.1512288i	960.4593-207.5965i
921	920.7849+0.1435549i	963.9047-189.5492i
922	921.7799+0.1140699i	966.6363-172.8406i
923	922.8217+0.1110119i	968.8498-157.3297i
924	923.8053+0.08359301i	970.504-142.9537i
925	924.8321+0.08024292i	971.782-129.5918i
926	925.8581+0.07403239i	972.6926-117.187i
927	926.8905+0.0708901i	973.2967-105.6636i
928	927.8904+0.0587716i	973.5976-94.96713i
929	928.924+0.05850986i	973.7067-85.02596i
930	929.9083+0.04385859i	973.5693-75.8082i
931	930.9146+0.03791796i	973.2917-67.24968i
932	931.9167+0.02735555i	972.8719-59.31971i
933	932.9377+0.02790487i	972.3573-51.9648i
934	933.9572+0.02451059i	971.7447-45.16413i
935	934.9532+0.01928994i	971.0283-38.8826i
936	935.9607+0.01401614i	971.7064-34.20355i
937	936.933+0.008732013i	975.3703-31.98496i
938	937.9446+0.007693776i	978.9813-29.63835i
939	938.9497+0.001528657i	982.4877-27.17576i
940	939.9491+6.837166e-05i	985.8877-24.5911i
941	940.9467-0.001224062i	989.1821-21.89346i
942	941.9462-0.006628139i	992.3718-19.09182i
