2021-08-03T12:26:41.091
Frequency Re(k1) Im(k1) Re(k2) Im(k2)
700.0	0.00043768352577441773	0.019498660941535052	0.027648744383061405	0.0002664947798696533
702.0	0.000447331084600162	0.019412295612302562	0.027812380601614756	0.00027916312665707905
704.0	0.0004570261505392299	0.019325664033105736	0.027978279947842574	0.00029237074644281887
706.0	0.0004667698337161671	0.019238762753940295	0.02814651041898789	0.0003061431228167954
708.0	0.00047656327731560955	0.019151588254170068	0.02831714268834377	0.0003205071558298183
710.0	0.00048640765882022765	0.019064136940562516	0.02849025023577533	0.0003354912544274435
712.0	0.0004963041913052297	0.0189764051452529	0.02866590948575675	0.00035112543583591866
714.0	0.0005062541247925089	0.018888389123637963	0.02884419995340657	0.0003674414324913803
716.0	0.0005162587476676058	0.018800085052193723	0.02902520439905397	0.00038447280715948835
718.0	0.000526319388163092	0.018711489026215052	0.029209008991891376	0.00040225507695424334
720.0	0.000536437415911883	0.018622597057474974	0.029395703483322957	0.00042082584703302043
722.0	0.0005466142435745175	0.018533405071796506	0.029585381390653923	0.0004402249548201656
724.0	0.000556851328544458	0.018443908906538006	0.029778140191811724	0.00046049462569441613
726.0	0.0005648478019196945	0.01834580291278489	0.02998131211632926	0.0004805073912788218
728.0	0.0005679683566905959	0.018229539125085757	0.03020422366528017	0.0004988991528114005
730.0	0.000571131248825477	0.01811281958342044	0.030432104154097084	0.0005181894767374018
732.0	0.0005743378157747787	0.017995635615298544	0.030665171663908215	0.0005384344431338872
734.0	0.0005775894514303871	0.01787797828764115	0.03090365710561242	0.0005596944771074461
736.0	0.00058088760916686	0.01775983839600889	0.03114780517199192	0.0005820347528973492
738.0	0.0005842338050838935	0.017641206453257414	0.03139787537494569	0.0006055256418216199
740.0	0.0005876296214658158	0.01752207267758244	0.03165414317670737	0.0006302432094932577
742.0	0.0005910767104756291	0.017402426979914953	0.0319169012249427	0.000656269768487781
744.0	0.0005945767981023984	0.017282258950622468	0.0321864607027942	0.0006836944935152082
746.0	0.000598131688382762	0.01716155784546954	0.03246315280622812	0.0007126141071523699
748.0	0.0006017432679192764	0.017040312570786958	0.032747330362472696	0.0007431336453339378
750.0	0.0006054135107204146	0.016918511667795812	0.033039369604820824	0.000775367313035364
752.0	0.0006091444833895272	0.01679614329602515	0.03333967212064938	0.0008094394417135016
754.0	0.0006129383506929847	0.016673195215760817	0.0336486669913213	0.0008454855604442847
756.0	0.0006168064413500863	0.01654899629654655	0.033967745585537015	0.0008838008786791464
758.0	0.0006207448400686928	0.016424029669782726	0.034296777756411344	0.0009244561042204463
760.0	0.0006247539890222099	0.01629843778392664	0.0346360857110321	0.0009675979716899458
762.0	0.0006288365532437055	0.01617220636738294	0.03498624425141001	0.0010134235346098937
764.0	0.0006329953337776169	0.016045320632508835	0.03534787130631452	0.0010621493341736127
766.0	0.0006372332766024811	0.01591776524980178	0.035721631784627006	0.001114013694082567
768.0	0.0006415534822750395	0.015789524320424533	0.03610824198200437	0.0011692791459650168
770.0	0.000645959216365403	0.01566058134693601	0.03650847463409545	0.0012282352749469997
772.0	0.0006504539207609343	0.015530919202082464	0.03692316451170934	0.001291202061719171
774.0	0.0006550412259251009	0.015400520095492956	0.037353214608140325	0.0013585336915400154
