COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
545.4545	3.3547+0.15167i	550.3699+0.08292873i
545.9509	3.5351+0.12132i	550.8714+0.083364i
546.4481	3.4335-0.48294i	551.3742+0.08371816i
546.9462	3.6253+0.10377i	551.9689+0.1257776i
547.4453	3.463-0.14248i	552.478+0.1255965i
547.9452	3.5709-0.22475i	552.9885+0.1252091i
548.4461	3.2429+0.047686i	553.4779+0.1254985i
548.9478	3.4585+0.013408i	553.9918+0.1251629i
549.4505	3.6296-0.24915i	554.5075+0.1248561i
549.9542	3.6446-0.20176i	555.002+0.124766i
550.4587	2.9808-0.38474i	555.5211+0.1245115i
550.9642	3.2927-0.084548i	556.0188+0.1244735i
551.4706	3.7061-0.15579i	556.5414+0.1240429i
551.9779	3.714-0.077394i	557.0424+0.1240574i
552.4862	3.5085-0.14217i	557.5686+0.1236824i
552.9954	3.0933-0.20113i	558.0731+0.1237532i
553.5055	3.2783-0.0044014i	558.6026+0.1231983i
554.0166	3.5977-0.43341i	559.1106+0.1230919i
554.5287	1.6556-0.1532i	559.6205+0.1230151i
555.0416	3.3301-0.13011i	560.1553+0.1225429i
555.5556	3.6246-0.38959i	560.6687+0.1225229i
556.0704	3.6045-0.21727i	561.1836+0.122292i
556.5863	1.6003+0.046855i	561.7005+0.1223294i
557.1031	1.8339-0.086383i	562.219+0.1221585i
557.6208	3.4325-0.24478i	562.7393+0.1220148i
558.1395	2.0794+0.071881i	563.2851+0.1214819i
558.6592	1.74+0.059816i	563.8091+0.1211621i
559.1799	1.9185+0.082384i	564.335+0.1211098i
559.7015	3.5092+0.01714i	564.8626+0.1208478i
560.2241	3.4812-0.27139i	565.3683+0.1210361i
560.7477	3.4308+0.23109i	565.8996+0.1208355i
561.2722	3.5544+0.37961i	566.4326+0.1204239i
561.7978	3.3247-0.09307i	566.9678+0.1202851i
562.3243	3.5385+0.26819i	567.5046+0.1199351i
562.8518	3.1541-0.51706i	568.0434+0.1196161i
563.3803	2.1056+0.078784i	568.56+0.1197482i
563.9098	3.8724-0.28145i	569.1025+0.1192511i
564.4403	1.7203-0.092237i	569.647+0.1190261i
564.9718	3.7676-0.44093i	570.1693+0.1190115i
565.5042	3.5437-0.28285i	570.7174+0.1186051i
566.0377	1.9362-0.026094i	571.2434+0.1186537i
566.5722	3.3564+0.2873i	571.7956+0.1183141i
567.1078	3.7659-0.076496i	572.3255+0.1181868i
567.6443	3.9288-0.22996i	572.8815+0.117668i
568.1818	3.5901-0.24139i	573.4152+0.1178451i
568.7204	4.0343-0.22426i	573.9508+0.1175697i
569.26	3.5471-0.16513i	574.5129+0.1171506i
569.8006	3.8142-0.44737i	575.0524+0.1169392i
570.3422	3.6453-0.039613i	575.5938+0.1170055i
570.8849	3.4591-0.071779i	576.1373+0.1168624i
571.4286	1.7828-0.04225i	576.7074+0.1163319i
571.9733	2.1436-0.036192i	577.2548+0.1160078i
572.5191	3.6115+0.013811i	577.8043+0.1159665i
573.0659	3.7514+0.1471i	578.3558+0.1157112i
573.6138	3.753+0.021897i	578.9094+0.1154922i
574.1627	3.6758-0.16564i	579.4649+0.1153065i
574.7126	3.698-0.073902i	580.0224+0.1149057i
575.2637	3.6261-0.22334i	580.5822+0.1147935i
575.8157	3.467-0.26241i	581.1069+0.09598157i
576.3689	3.8558+0.23945i	581.6733+0.08857872i
576.9231	2.0835+0.060447i	582.2417+0.08836136i
577.4783	3.5357-0.36422i	582.787+0.08877i
578.0347	4.0045-0.42108i	583.3597+0.08844726i
578.5921	3.8351-0.1845i	583.9091+0.08875336i
579.1506	4.0631-0.089914i	584.4858+0.0885786i
579.7101	3.5086-0.45947i	585.0392+0.08903637i
580.2708	4.0122-0.46994i	585.6202+0.08875394i
580.8325	4.0529+0.049266i	586.1778+0.08910693i
581.3953	2.2259-0.24212i	586.7629+0.08871823i
581.9593	3.6735-0.0083027i	587.3249+0.08896099i
582.5243	3.8146-0.031294i	587.8889+0.08915401i
583.0904	2.0762-0.1752i	588.4804+0.0888527i
583.6576	4.1844+0.0039699i	589.0486+0.08893626i
584.2259	2.2323-0.014992i	589.6189+0.08896508i
584.7953	4.1308-0.050187i	590.1913+0.08919473i
585.3659	3.704-0.33137i	590.7661+0.08936592i
585.9375	3.7547-0.35889i	591.3428+0.0892282i
586.5103	3.9532-0.0011745i	591.9218+0.08928742i
587.0841	3.7273-0.44418i	592.5028+0.08929361i
587.6592	3.8042-0.63687i	593.0864+0.08949376i
588.2353	3.8622+0.054435i	593.6719+0.08938198i
588.8126	4.0793-0.39257i	594.2597+0.08946743i
589.391	2.0915-0.0070688i	594.8498+0.08923536i
589.9705	2.3766+0.035058i	595.416+0.08966402i
590.5512	4.044-0.036496i	596.0106+0.08957139i
591.133	2.4118-0.019396i	596.6073+0.08941901i
591.716	4.1332+0.49075i	597.1804+0.08992923i
592.3001	4.0314-0.18674i	597.7817+0.08965405i
592.8854	4.0892-0.031843i	598.3854+0.0895758i
593.4718	4.1675-0.091934i	598.9651+0.08964414i
594.0594	2.1046-0.17072i	599.5735+0.08944026i
594.6482	1.8379+0.045226i	600.1579+0.08964413i
595.2381	2.1398+0.043722i	600.7445+0.09005228i
595.8292	1.9927-0.22041i	601.3598+0.08965531i
596.4215	4.0434-0.30299i	601.9512+0.08993434i
597.0149	2.1616-0.13252i	602.5447+0.08988737i
597.6096	2.1938+0.19295i	603.1674+0.08955343i
598.2054	2.2174+0.10262i	603.7657+0.08963869i
598.8024	2.2682-0.061729i	604.3665+0.08992423i
599.4006	2.1562+0.11891i	604.9696+0.08987641i
600	2.379-0.038443i	605.5752+0.09002843i
600.6006	1.8923-0.025157i	606.1832+0.08984476i
601.2024	2.2424-0.17523i	606.7936+0.08986045i
601.8054	2.3728+0.020919i	607.4064+0.08980714i
602.4096	2.2879-0.10686i	608.0217+0.08995364i
603.0151	1.9293-0.085047i	608.6126+0.0902566i
603.6217	1.8758+0.043518i	609.2328+0.09026479i
604.2296	2.5757-0.02643i	609.8556+0.08992715i
604.8387	2.0298+0.013122i	610.4753+0.08991086i
605.449	4.6079+0.027551i	611.0917+0.08995352i
606.0606	4.362-0.10148i	611.7106+0.09019418i
606.6734	2.056-0.058917i	612.3319+0.0900917i
607.2874	4.3505-0.6367i	612.9284+0.09043077i
607.9027	1.9727+0.048451i	613.5548+0.09045544i
608.5193	2.3045-0.060951i	614.1838+0.09040357i
609.1371	2.1251+0.0041289i	614.8154+0.09027835i
609.7561	4.3835-0.25572i	615.4494+0.09007898i
610.3764	2.3061-0.095632i	616.0585+0.09060005i
610.998	2.1856-0.042235i	616.6978+0.09024448i
611.6208	2.2544-0.081434i	617.3396+0.09008908i
612.2449	2.3106+0.025515i	617.9565+0.09038301i
612.8703	2.3399-0.32602i	618.6037+0.09006786i
613.4969	2.5134+0.017697i	619.2256+0.09048687i
614.1249	1.7972-0.019305i	619.8503+0.09054516i
614.7541	2.2396-0.033149i	620.5055+0.09026882i
615.3846	2.1807+0.010662i	621.1354+0.09044905i
616.0164	2.0064-0.12013i	621.768+0.09054881i
616.6495	1.8672-0.095011i	622.4313+0.09002244i
617.284	2.2163+0.068542i	623.0695+0.09023354i
617.9197	2.2826-0.10772i	623.7102+0.09036665i
618.5567	2.6639-0.11046i	624.3536+0.09013433i
619.195	2.3483-0.094217i	624.9998+0.09038271i
619.8347	2.6678-0.0067327i	625.6488+0.09025955i
620.4757	2.3703-0.061027i	626.3006+0.09005046i
621.118	2.7078+0.02995i	626.9552+0.09003891i
621.7617	2.4445-0.0068383i	627.6126+0.08993624i
622.4066	2.2851+0.0035668i	628.2442+0.09031504i
623.053	2.5504-0.024932i	628.9074+0.0900337i
623.7006	2.8459-0.087069i	629.5732+0.0899534i
624.3496	2.479-0.010197i	630.2132+0.09035097i
625	2.1907-0.13268i	630.885+0.09008367i
625.6517	2.8571-0.039622i	631.5308+0.09030121i
626.3048	2.6027-0.055231i	632.2083+0.089847i
626.9592	2.4708-0.11148i	632.8598+0.09016958i
627.6151	2.3573-0.17068i	633.5434+0.08952024i
628.2723	2.5416-0.028548i	634.2008+0.08965143i
628.9308	2.0169-0.040706i	634.8611+0.08998216i
629.5908	2.3343-0.071146i	635.5245+0.08992106i
630.2521	2.5575+0.0011468i	636.1907+0.09005838i
630.9148	2.9257+0.043567i	636.8892+0.08950115i
631.5789	2.7078-0.06378i	637.5615+0.08943849i
632.2445	3.1092+0.015552i	638.237+0.08927077i
632.9114	2.7237-0.088177i	638.886+0.08990425i
633.5797	2.5115-0.069937i	639.5674+0.08953962i
634.2495	2.4492+0.0023855i	640.252+0.0896571i
634.9206	2.1215-0.16017i	640.9396+0.08938011i
635.5932	2.0714+0.010034i	641.6304+0.08899298i
636.2672	2.0609-0.016745i	642.3702+0.1179684i
636.9427	2.0934+0.012605i	643.0851+0.1302693i
637.6196	2.4237-0.025157i	643.7737+0.1298839i
638.2979	2.1894-0.11581i	644.4658+0.1292719i
638.9776	1.6759+0.0064925i	645.1616+0.1287321i
639.6588	2.0689+0.12834i	645.8612+0.1279696i
640.3415	2.5029-0.11979i	646.5345+0.1279005i
641.0256	2.0061-0.0081045i	647.2416+0.1272893i
641.7112	1.538+0.24487i	647.9224+0.1270709i
642.3983	1.1572+0.2499i	648.6373+0.126316i
643.0868	2.0417-0.057606i	649.3255+0.1259482i
643.7768	2.1381-0.031095i	650.0177+0.1256603i
644.4683	2.0263+0.010711i	650.7136+0.125148i
645.1613	1.8581+0.0029014i	651.4135+0.1247164i
645.8558	1.8738+0.080592i	652.1173+0.1243664i
646.5517	1.7542+0.11084i	652.8248+0.123787i
647.2492	1.4024-0.20082i	653.5366+0.123295i
647.9482	0.88686-0.25212i	654.2523+0.1228867i
648.6486	1.849-0.01354i	654.9718+0.1222487i
649.3506	2.0451-0.10474i	655.6645+0.1220048i
650.0542	2.3404+0.16044i	656.3925+0.1212353i
650.7592	2.3504-0.069341i	657.0931+0.1211608i
651.4658	1.518-0.10725i	657.8292+0.1202511i
652.1739	3.0201+0.028049i	658.5381+0.1200421i
652.8836	1.359-0.042577i	659.2513+0.1196117i
653.5948	0.99911-0.31188i	659.9685+0.1192686i
654.3075	1.3085-0.15598i	660.6898+0.1186986i
655.0218	2.3104+0.28515i	661.4154+0.1182221i
655.7377	2.0047+0.079298i	662.1454+0.1178404i
656.4551	2.5051-0.036332i	662.8794+0.117232i
657.1742	1.3407-0.31133i	663.6182+0.1164065i
657.8947	2.3479+0.04955i	664.329+0.116279i
658.6169	1.2592+0.067411i	665.0763+0.1156413i
659.3407	2.3835-0.093744i	665.796+0.1153937i
660.066	2.8435+0.18802i	666.552+0.1146271i
660.793	2.2172-0.099959i	667.2806+0.1142554i
661.5215	1.8759-0.078571i	668.0133+0.1139778i
662.2517	1.9259-0.19338i	668.7508+0.1134828i
662.9834	1.8897+0.092645i	669.4924+0.1130834i
663.7168	2.2359-0.11366i	670.2389+0.1124664i
664.4518	2.0949+0.042681i	670.9898+0.111952i
665.1885	1.7428-0.2322i	671.6911+0.07897363i
665.9267	1.8737+0.34907i	672.4216+0.06336004i
666.6667	2.3171-0.095274i	673.1569+0.06362733i
667.4082	2.6341-0.091467i	673.9291+0.06314238i
668.1514	2.8142-0.24681i	674.6727+0.06313199i
668.8963	2.6983+0.16636i	675.4207+0.06297623i
669.6429	2.7953-0.09469i	676.2062+0.06237369i
670.3911	3.0638+0.28348i	676.9629+0.06225529i
671.1409	2.5202+0.047111i	677.7238+0.06199135i
671.8925	2.5641+0.1789i	678.4894+0.06156945i
672.6457	2.8855+0.062636i	679.2593+0.06133207i
673.4007	2.6874-0.092145i	680.0004+0.06158113i
674.1573	2.9425-0.1145i	680.7793+0.06103259i
674.9156	2.9521+0.31634i	681.5628+0.06066018i
675.6757	3.1345-0.054243i	682.3173+0.06077878i
676.4374	3.2723+0.0048394i	683.11+0.06008354i
677.2009	3.384-0.089411i	683.8736+0.0602208i
677.9661	4.158+0.11184i	684.6418+0.05985685i
678.733	3.9686-0.010414i	685.4487+0.0593376i
679.5017	3.5205-0.11865i	686.2263+0.0589754i
680.2721	3.8433+0.097216i	687.0086+0.05878717i
681.0443	3.0478+0.16022i	687.7958+0.05842359i
681.8182	4.0257+0.11699i	688.5877+0.05788727i
682.5939	4.5333-0.11555i	689.35+0.05820651i
683.3713	3.8021-0.0055133i	690.1516+0.05766153i
684.1505	4.0483+0.051326i	690.9581+0.05693133i
684.9315	4.163-0.050956i	691.735+0.0570637i
685.7143	3.3475-0.06621i	692.5516+0.05630744i
686.4989	3.4582+0.064367i	693.3384+0.05641892i
687.2852	2.7035+0.025172i	694.1299+0.05599941i
688.0734	3.4699-0.0044312i	694.9619+0.05501557i
688.8634	4.8043-0.12176i	695.7638+0.05490635i
689.6552	4.748+0.056324i	696.5709+0.05460308i
690.4488	2.8648+0.031733i	697.3831+0.05410246i
691.2442	2.8299+0.02979i	698.1649+0.05413674i
692.0415	4.0635-0.062836i	698.9876+0.05358544i
692.8406	3.4412-0.029533i	699.8155+0.05282828i
693.6416	2.9037+0.0050521i	700.6132+0.05296192i
694.4444	3.6003+0.046757i	701.4519+0.05214015i
695.2491	3.5687+0.037217i	702.2602+0.05185477i
696.0557	2.9394+0.0055403i	703.074+0.05171398i
696.8641	3.0182-0.018917i	704.0413-0.01917009i
697.6744	3.357-0.019181i	704.8653-0.01981552i
698.4866	3.3315-0.080757i	705.6958-0.02044695i
699.3007	3.8937-0.042921i	706.5329-0.02107249i
700.1167	3.6719+0.021758i	707.3766-0.0217005i
700.9346	3.9774-0.01277i	708.1904-0.02188083i
701.7544	3.8203+0.006932i	709.0474-0.02289737i
702.5761	3.6241+0.047858i	709.8744-0.02346537i
703.3998	2.7173-0.18216i	710.7083-0.02370434i
704.2254	3.5223+0.085525i	711.549-0.02434114i
705.0529	2.3427-0.0096673i	712.3964-0.02538869i
705.8824	3.4092-0.05195i	713.251-0.02613553i
706.7138	3.8124+0.0077963i	714.1125-0.02731573i
707.5472	2.7444-0.099844i	714.9437-0.02766834i
708.3825	4.1499+0.0046586i	715.8195-0.02901247i
709.2199	3.7995-0.0045802i	716.665-0.02954885i
710.0592	3.4109-0.17207i	717.5176-0.03016475i
710.9005	4.0699-0.043287i	718.3775-0.03127537i
711.7438	4.0044+0.030032i	719.2448-0.03251472i
712.5891	3.8611-0.015466i	720.1196-0.03351239i
713.4364	3.3486-0.021258i	720.9635-0.03403174i
714.2857	4.091-0.021335i	721.8533-0.03571893i
715.1371	3.9928+0.040741i	722.7124-0.03656906i
715.9905	3.7278-0.032494i	723.5791-0.03719827i
716.8459	4.0254-0.03528i	724.4534-0.038395i
717.7033	2.9988-0.17807i	725.3354-0.03978705i
718.5629	3.8942+0.021035i	726.2258-0.04143919i
719.4245	4.0095+0.021882i	727.0847-0.04180888i
720.2881	5.8303+0.024695i	727.9908-0.04391272i
721.1538	3.2989+0.097289i	728.8656-0.04475811i
722.0217	2.9436+0.042658i	729.7489-0.04589617i
722.8916	5.7709+0.080706i	730.6401-0.04769097i
723.7636	2.2109+0.060317i	731.5397-0.04899146i
724.6377	2.9553-0.19689i	732.4476-0.05101026i
725.5139	1.1304-0.017149i	733.4046-0.03200775i
726.3923	5.701-0.10676i	734.5164+0.01126948i
727.2727	2.1801-0.14513i	735.3956+0.01012131i
728.1553	5.7816+0.087819i	736.3265+0.007361423i
729.0401	5.6006+0.00099937i	737.2281+0.005891531i
729.927	5.3283-0.031619i	738.1407+0.003642215i
730.8161	3.0888-0.14677i	739.0648+0.001399678i
731.7073	3.0818+0.014417i	739.9588+6.076337e-05i
732.6007	2.1773+0.28361i	740.8644-0.001694143i
733.4963	3.106+0.16318i	741.8235-0.005222069i
734.3941	4.9586+0.20516i	742.711-0.006534644i
735.2941	5.24+0.15862i	743.6523-0.00924276i
736.1963	5.2461+0.16831i	744.6059-0.01244991i
737.1007	5.5516-0.019827i	745.5296-0.01436456i
738.0074	5.5204-0.095098i	746.4659-0.01681022i
738.9163	5.5999+0.15768i	747.372-0.01837689i
739.8274	5.2759+0.17395i	748.3334-0.02191427i
740.7407	5.5211+0.035538i	749.2646-0.02416339i
741.6564	4.4035-0.021389i	750.2093-0.02659773i
742.5743	5.2666+0.051454i	751.1671-0.03007837i
743.4944	4.9512-0.17397i	752.138-0.03332741i
744.4169	5.6153+0.0008945i	753.0793-0.03576543i
745.3416	4.9575-0.044269i	754.0338-0.03886867i
746.2687	2.4164-0.00012024i	755.0027-0.0422602i
747.198	3.0372+0.098122i	755.9408-0.04481762i
748.1297	4.7678+0.030257i	756.8933-0.04724198i
749.0637	4.9117-0.039239i	757.8601-0.0504377i
750	4.5283+0.10663i	758.8414-0.05444118i
750.9387	4.7104+0.025941i	759.838-0.05885516i
751.8797	3.2197+0.1421i	760.804-0.0620454i
752.8231	4.4739-0.089474i	761.7854-0.06567714i
753.7688	4.5994+0.0098648i	762.782-0.06976669i
754.717	5.1593-0.097472i	763.755-0.07346586i
755.6675	2.3908+0.073052i	764.7554-0.07781172i
756.6204	4.6442-0.063697i	765.7254-0.08099468i
757.5758	2.9736+0.010704i	766.7121-0.08478316i
758.5335	3.871+0.092834i	767.7149-0.08965118i
759.4937	5.2933+0.064704i	768.7351-0.09474465i
760.4563	5.7203-0.0039227i	769.7249-0.09872789i
761.4213	2.9887-0.32222i	770.7319-0.1029588i
762.3888	4.0227+0.20059i	771.7568-0.1084653i
763.3588	3.3012-0.0516i	772.7517-0.1129245i
764.3312	3.2059+0.017173i	773.7643-0.1177367i
765.3061	3.7682+0.48433i	774.7955-0.1229741i
766.2835	2.7884-0.16363i	775.8457-0.1296721i
767.2634	3.0456+0.07393i	776.8659-0.134915i
768.2458	3.3784+0.029319i	777.9054-0.140708i
769.2308	2.7189-0.076648i	778.9151-0.1455838i
770.2182	4.2195+0.06207i	779.9442-0.1510593i
771.2082	3.377+0.27634i	780.9937-0.1577535i
772.2008	3.0751+0.020247i	782.0136-0.1631021i
773.1959	3.2534-0.11008i	783.1049-0.1713909i
774.1935	2.9559-0.12214i	784.1153-0.1762046i
775.1938	4.5045+0.093638i	785.1991-0.1846793i
776.1966	3.4112+0.058914i	786.253-0.1913986i
777.2021	4.1979-0.081799i	787.3299-0.1992078i
778.2101	4.7413+0.029901i	788.3769-0.2058234i
779.2208	4.0837-0.050582i	789.4473-0.2136479i
780.2341	4.6645+0.049812i	790.5413-0.2227507i
781.25	4.0267-0.041063i	791.606-0.230281i
782.2686	4.9585-0.0021816i	792.6954-0.2392537i
783.2898	4.9998-0.055484i	793.7556-0.2467192i
784.3137	4.109-0.082151i	794.8411-0.2557778i
785.3403	3.7745-0.050425i	795.9526-0.2660058i
786.3696	4.3209-0.13597i	797.472-0.6030777i
787.4016	3.9432-0.019505i	798.6169-0.6250985i
788.4363	5.191-0.058273i	799.6851-0.6436243i
789.4737	5.3013-0.016527i	800.8442-0.6677982i
790.5138	5.2567-0.016135i	801.9263-0.6888102i
791.5567	5.4213-0.0045935i	803.1022-0.7153763i
792.6024	4.0735-0.015254i	804.2018-0.7387111i
793.6508	4.509+0.004268i	805.3392-0.7646474i
794.702	5.6025-0.06304i	806.5164-0.7944308i
795.756	5.622-0.0073806i	807.6758-0.8239693i
796.8127	5.5903-0.031391i	808.8169-0.8534266i
797.8723	1.4581-2.413i	810.0009-0.8865076i
798.9348	3.4817+1.5761i	811.1691-0.920025i
800	36.90911-223.6201i	812.3205-0.9534885i
801.0681	37.74745-219.2727i	813.5178-0.9916866i
802.139	38.61117-214.8725i	814.7003-1.030412i
803.2129	39.50238-210.418i	815.8695-1.069764i
804.2895	40.42496-205.9246i	817.087-1.113796i
805.3691	41.37963-201.3746i	818.293-1.159145i
806.4516	42.36917-196.7673i	819.4874-1.204981i
807.537	43.39864-192.1166i	820.7353-1.257008i
808.6253	44.46754-187.3915i	821.9087-1.303259i
809.7166	45.58284-182.6204i	823.1383-1.360869i
810.8108	46.75034-177.802i	824.4261-1.424519i
811.908	47.96987-172.9068i	825.6415-1.484064i
813.0081	49.25178-167.9627i	826.9179-1.551784i
814.1113	50.6011-162.9545i	828.1917-1.616552i
815.2174	52.12842-157.7339i	829.8107-1.87052i
816.3265	54.02251-151.9123i	831.2914-2.076802i
817.4387	56.04755-145.9815i	832.5895-2.181897i
818.5539	58.21346-140.0027i	833.9761-2.305014i
819.6721	60.52546-133.9484i	835.24-2.419239i
820.7934	63.01086-127.8666i	836.5986-2.550333i
821.9178	65.68204-121.7622i	837.983-2.694115i
823.0453	68.54922-115.6468i	839.321-2.845265i
824.1758	71.63068-109.5591i	840.6895-3.000674i
825.3095	74.93328-103.5323i	842.0924-3.172738i
826.4463	78.45682-97.60558i	843.532-3.366067i
827.5862	82.18625-91.81045i	844.9337-3.567318i
828.7293	86.1077-86.19633i	846.3801-3.784752i
829.8755	90.1816-80.79108i	847.793-4.012142i
831.0249	94.37472-75.63025i	849.2572-4.259826i
832.1775	98.63968-70.73111i	850.7755-4.543908i
833.3333	102.9211-66.08883i	852.2702-4.842456i
834.4924	107.1729-61.69623i	853.7447-5.154797i
835.6546	111.3581-57.54324i	855.2494-5.497577i
836.8201	115.4418-53.6055i	856.7734-5.870508i
837.9888	119.3959-49.85833i	858.3171-6.284517i
839.1608	123.2001-46.27231i	859.8778-6.733261i
840.3361	126.8382-42.81924i	861.4489-7.219369i
841.5147	130.2985-39.47189i	863.0231-7.746393i
842.6966	133.5746-36.2072i	864.6082-8.332921i
843.8819	136.6644-32.99901i	866.2102-8.969839i
845.0704	139.562-29.8243i	867.8061-9.6609i
846.2623	142.2687-26.66324i	869.4051-10.42196i
847.4576	145.9674-22.89578i	873.8131-13.69055i
848.6563	149.04-18.56202i	875.4952-15.18747i
849.8584	151.7691-14.11501i	877.1093-16.86054i
851.0638	154.1622-9.512739i	878.6006-18.73705i
852.2727	156.2351-4.70838i	879.9357-20.8128i
853.4851	158.0013+0.3389338i	881.0424-23.10576i
854.7009	159.4833+5.675627i	881.8715-25.58753i
855.9201	160.7042+11.34523i	882.342-28.23005i
857.1429	161.6919+17.39168i	882.364-30.97906i
858.3691	162.4822+23.85959i	881.8687-33.72662i
859.5989	163.1217+30.79088i	880.8261-36.34935i
860.8321	163.6621+38.21942i	879.2291-38.70037i
862.069	164.1587+46.1783i	877.1091-40.59787i
863.3094	164.6837+54.68408i	874.6084-41.91321i
864.5533	165.3022+63.75089i	871.8856-42.50226i
865.8009	166.0864+73.36715i	869.1318-42.36483i
867.052	167.1033+83.51569i	866.5547-41.52394i
868.3068	168.4126+94.17015i	864.3241-40.07248i
869.5652	170.0622+105.2957i	862.56-38.13757i
870.8273	172.0904+116.8424i	861.2941-35.90586i
872.093	174.5268+128.779i	860.5667-33.49224i
873.3624	177.3878+141.0599i	860.3182-31.03663i
874.6356	180.6837+153.653i	860.492-28.62215i
875.9124	184.8018+167.0182i	859.9107-28.91745i
877.193	189.0664+182.9438i	860.5056-26.14615i
878.4773	193.9473+199.2616i	861.4806-23.59909i
879.7654	199.456+215.9462i	862.7342-21.30518i
881.0573	205.6023+232.9884i	864.1973-19.24623i
882.3529	212.4035+250.3744i	865.8023-17.42128i
883.6524	219.8826+268.1073i	867.5092-15.80731i
884.9558	228.0664+286.1896i	869.2793-14.37922i
886.2629	236.9927+304.6246i	871.0898-13.11814i
887.574	246.7101+323.4231i	872.9181-12.00049i
888.8889	257.2815+342.5922i	874.7621-11.00855i
890.2077	268.7776+362.1276i	876.5962-10.12711i
891.5305	281.2904+382.0341i	878.4341-9.33667i
892.8571	294.9186+402.278i	880.2518-8.640732i
894.1878	309.7769+422.8484i	882.069-8.012887i
895.5224	325.9816+443.6844i	883.8627-7.4505i
896.861	343.6687+464.7282i	885.642-6.942859i
898.2036	362.9949+485.9145i	887.4436-6.480987i
899.5502	384.0771+507.0647i	889.1615-6.072365i
900.9009	407.1086+528.0906i	890.8923-5.702541i
902.2556	432.2398+548.8015i	892.623-5.359314i
903.6145	459.6321+568.9569i	894.3422-5.046543i
904.9774	502.141+566.4725i	888.9697+3.161923i
906.3444	573.4757+531.3406i	891.3495+2.039942i
907.7156	632.9942+489.4713i	893.6612+1.132026i
909.0909	680.8938+444.9443i	895.9286+0.3938788i
910.4704	718.5821+400.7481i	898.0891-0.2156839i
911.8541	748.0363+358.7874i	900.2189-0.7149579i
913.242	771.1253+319.9872i	902.3135-1.117932i
914.6341	789.3795+284.6129i	904.3028-1.460386i
916.0305	804.09+252.6429i	906.2473-1.750016i
917.4312	816.1782+223.8593i	908.1359-1.988196i
918.8361	826.3274+197.9619i	909.9629-2.193435i
920.2454	835.0803+174.6623i	911.7773-2.362843i
921.659	842.7871+153.6739i	913.5674-2.497668i
923.0769	849.7051+134.7193i	915.325-2.61946i
924.4992	856.0081+117.5819i	917.0354-2.716609i
925.9259	861.8819+102.0674i	918.7483-2.797269i
927.357	867.3651+87.99361i	920.3956-2.870304i
928.7926	872.5768+75.22469i	922.0243-2.935499i
930.2326	877.6153+63.65368i	923.6792-2.983331i
931.677	882.4621+53.16682i	925.2947-3.020132i
933.126	887.1443+43.66345i	926.8629-3.059212i
934.5794	891.7319+35.08011i	928.4302-3.09354i
936.0374	896.1931+31.20019i	931.669-0.2627388i
937.5	895.4849+30.24075i	934.4604+2.099333i
938.9671	893.779+26.78757i	935.9293+2.113195i
940.4389	892.2634+23.15356i	937.3934+2.126502i
941.9152	890.9408+19.34595i	938.8542+2.135718i
943.3962	889.856+15.39103i	940.3594+2.158118i
944.8819	888.9626+11.28139i	941.8603+2.177231i
946.3722	888.2603+7.028255i	943.3574+2.195051i
947.8673	887.7467+2.642583i	944.8498+2.214673i
949.3671	887.4225-1.874238i	946.3399+2.228481i
950.8716	887.3292-6.498219i	947.8744+2.254157i
952.381	887.3739-11.2382i	949.357+2.274347i
953.8951	887.6468-16.07963i	950.8866+2.297645i
955.414	888.0982-21.01385i	952.413+2.32608i
956.9378	888.7697-26.03191i	953.9841+2.364442i
958.4665	889.5728-31.14775i	955.5088+2.38885i
960	890.5474-36.33994i	957.033+2.417253i
961.5385	891.7334-41.60051i	958.6029+2.455707i
963.0819	893.0844-46.92669i	960.1723+2.499914i
964.6302	894.5991-52.31969i	961.7435+2.54386i
966.1836	895.4282-56.534i	964.3736+3.81832i
967.7419	894.9261-61.94414i	965.9776+3.876095i
969.3053	894.4701-67.52701i	967.5498+3.921397i
970.8738	894.1422-73.25792i	969.1742+3.982142i
972.4473	893.8625-79.14683i	970.7635+4.034516i
974.026	893.7123-85.17699i	972.4022+4.099923i
975.6098	893.6118-91.35454i	974.0033+4.157541i
977.1987	893.6414-97.66308i	975.651+4.228868i
978.7928	893.7231-104.1165i	977.2617+4.284648i
980.3922	893.934-110.6908i	978.9155+4.356227i
981.9967	894.2353-117.3879i	980.5701+4.430748i
983.6066	894.627-124.2087i	982.2258+4.503838i
985.2217	895.1091-131.1466i	983.8819+4.576819i
986.8421	895.6804-138.1954i	985.5365+4.652361i
988.4679	896.3789-145.3479i	987.2296+4.741053i
990.099	897.1288-152.6146i	988.8825+4.813399i
991.7355	898.0042-159.9768i	990.5722+4.899936i
993.3775	899.0031-167.4287i	992.2961+5.003906i
995.0249	900.0526-174.9882i	993.9809+5.087076i
996.6777	901.7236-182.4787i	996.6119+4.731847i
998.3361	902.5042-187.3672i	999.1636+4.371964i
1000	902.6397-191.7715i	1000.9007+4.4311517i
