COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
642	1.1915-0.041634i	642.0017+2.926487e-05i
643	1.1726+0.01987i	642.9926+0.0002243858i
644	0.49573+0.086106i	644.0052-0.0001639826i
645	1.2664-0.0040708i	644.9967+4.770289e-05i
646	0.7052-0.02854i	646.0099-0.0001084618i
647	2.0066+0.023476i	647.002-9.434854e-05i
648	1.2832-0.00060468i	647.9944+0.0001440212i
649	1.1739+0.014834i	649.0088-0.000199708i
650	1.2034-0.0041242i	650.0018+5.774393e-05i
651	0.68836+0.041227i	650.9951+0.0001069146i
652	1.8227+0.089818i	652.0106-0.0002074441i
653	0.89112+0.11317i	653.0045-0.0001394384i
654	1.4026-0.024075i	653.9988-6.196324e-05i
655	0.96042-0.018721i	654.9934+2.525127e-05i
656	1.411-0.033109i	656.0104-0.000247056i
657	2.2568+0.0072852i	657.0057-0.0001387725i
658	0.92523-0.019461i	658.0013-1.989949e-05i
659	0.66395+0.041076i	658.9972+0.0001098518i
660	0.7275-0.08984i	659.9935+2.696918e-05i
661	1.224+0.026257i	660.9901+0.000178729i
662	1.1999+0.028144i	662.0095-0.00024759i
663	0.66235-0.024301i	663.0068-7.177741e-05i
664	1.1675-0.063033i	664.0045-0.0001099099i
665	1.5004-0.0010972i	665.0075-0.0001136828i
666	1.2046+0.14237i	665.9994+4.444507e-05i
667	0.86287+0.0099295i	666.9916+0.0001840371i
668	1.299+0.025064i	668.0069-6.372305e-05i
669	1.9061-0.055208i	668.9997+3.590291e-05i
670	2.6182+0.022242i	669.9927+0.0001160841i
671	0.97906+0.087508i	671.0091-0.0001980488i
672	0.71804+0.14488i	672.0028+7.144968e-05i
673	0.70536-0.083204i	672.9968+9.000018e-05i
674	1.458-0.0084768i	673.9911+8.784941e-05i
675	0.86898+0.02642i	675.009-8.511688e-05i
676	0.86261+0.0096127i	676.0039-0.0001311091i
677	1.1727+0.018196i	676.9992+3.541016e-05i
678	1.1072+0.012775i	677.9947+0.0001811339i
679	1.2788-0.0099763i	678.9906+7.031231e-05i
680	0.62897-0.093572i	680.0104-0.0002204553i
681	1.1881-0.0159i	681.007-0.0001418743i
682	2.198-0.033225i	682.0039-8.545057e-05i
683	1.4963+0.06538i	683.0011-5.153128e-05i
684	0.99029-0.055787i	683.9987-4.046748e-05i
685	2.2189-0.0069937i	684.9966+0.0001865084i
686	1.1742-0.053955i	685.9948+0.0001514143i
687	1.9062+0.031647i	686.9934+9.238835e-05i
688	1.1934-0.27976i	687.9923+0.0002500584i
689	2.2355-0.036073i	688.9916+0.0001426888i
690	1.4943-0.0033691i	689.9913+0.000252525i
691	29.0992-188.7227i	690.9913+9.53128e-05i
692	29.75854-184.6278i	691.9916+0.000155805i
693	30.4618-180.4485i	692.9924+0.0001913648i
694	31.21393-176.1802i	693.9935+0.0002016028i
695	32.02065-171.8181i	694.9949+0.0001861253i
696	32.88861-167.3569i	695.9968+0.0001445337i
697	34.08514-162.419i	697.0053-1.768037e-05i
698	35.55214-157.1222i	698.0109-0.0001544434i
699	37.1525-151.6837i	698.9922+6.366724e-05i
700	38.91005-146.1065i	699.9988-3.701641e-06i
701	40.84844-140.3824i	701.006-0.0001654595i
702	42.99578-134.5068i	701.9886+0.0002942049i
703	45.39083-128.4893i	702.9968+0.0001967038i
704	48.07316-122.3355i	704.0055+5.820538e-07i
705	51.0873-116.0618i	704.9896+0.0001918844i
706	54.48843-109.7062i	705.9993+5.297976e-05i
707	58.32505-103.3168i	707.0097-0.0001890116i
708	62.63719-96.9646i	707.9952+0.000228027i
709	67.45505-90.74837i	709.0066-0.0002183977i
710	72.76589-84.77408i	709.9931+0.0002624435i
711	78.53086-79.15501i	711.0057-0.0001387408i
712	84.65894-73.97833i	711.9931+0.000144408i
713	91.05036-69.30204i	713.0068-0.0002162213i
714	97.58349-65.13783i	713.9953+0.0001211081i
715	104.167-61.46882i	715.0102-0.0002031024i
716	110.7117-58.25045i	715.9997-7.658777e-05i
717	117.1663-55.4321i	716.9897+0.0002068521i
718	123.5004-52.96179i	718.0064-0.0001993253i
719	129.6819-50.78696i	718.9975+0.0001264316i
720	135.7062-48.86498i	719.9891+0.0003437386i
721	141.5767-47.15946i	721.0077-0.0001575141i
722	147.283-45.63585i	722.0005+9.369493e-05i
723	152.8355-44.26897i	722.9937+0.0002310289i
724	158.2471-43.03799i	724.0143-0.0003800378i
725	163.5114-41.92177i	725.0088-0.0002177876i
726	169.1567-40.59553i	725.9933+5.928126e-05i
727	174.9441-39.22169i	726.9913+0.0002110209i
728	180.5772-37.96767i	727.9901+0.0002807429i
729	186.0646-36.81778i	728.9898+0.0002665337i
730	191.4144-35.75892i	729.9904+0.0001664418i
731	196.6345-34.77997i	730.992+0.0002522805i
732	201.7322-33.87169i	731.9944+0.0002501726i
733	206.7143-33.02614i	732.9978+0.0001580629i
734	211.5871-32.23654i	734.0021-2.614465e-05i
735	216.3567-31.49705i	735.0074-0.000304588i
736	221.0284-30.80255i	736.0136-0.0004007098i
737	225.5982-30.14754i	736.9929+0.0001087478i
738	230.0889-29.53051i	738.0011+0.0001031918i
739	234.4959-28.9471i	739.0103-0.0002832397i
740	238.8136-28.39299i	739.9923+0.0002280333i
741	243.0647-27.86803i	741.0035-7.743909e-05i
742	247.2334-27.36757i	741.9874+0.0002403451i
743	251.3427-26.89177i	743.0007+1.144062e-05i
744	255.3858-26.43774i	744.0151-0.0003265416i
745	259.355-26.00269i	745.0019-2.973769e-05i
746	263.263-25.58628i	745.9897+0.0001643381i
747	267.1233-25.18821i	747.0074-0.0002147869i
748	270.9165-24.80511i	747.9972+5.25457e-05i
749	274.6556-24.43701i	748.988+0.0002115617i
750	278.3538-24.08395i	750.0091-0.0002229417i
751	281.9906-23.74287i	751.0021+7.702465e-07i
752	285.579-23.41408i	751.9962+0.0001101665i
753	289.1207-23.09681i	752.9913+0.0001024477i
754	292.6173-22.79026i	753.9875+0.0002722929i
755	296.0827-22.49327i	754.9932+6.83574e-05i
756	299.5135-22.20545i	756.0054-0.000123634i
757	302.8908-21.92566i	756.9888+0.0003717847i
758	306.2406-21.65564i	758.0035-8.080156e-05i
759	309.5392-21.39254i	758.9891+0.0004637319i
760	312.8129-21.13844i	760.0063-0.0002611798i
761	316.0374-20.8903i	760.9944+0.000325254i
762	319.2395-20.65037i	762.0142-0.0003777339i
763	322.3942-20.41581i	763.0047-6.356938e-05i
764	325.5154-20.18755i	763.9964+0.0001133001i
765	328.604-19.96513i	764.9894+0.0004593578i
766	331.6747-19.74968i	766.0146-0.0005278074i
767	334.7009-19.53827i	767.0102-0.0001653176i
768	337.697-19.3322i	768.0071-0.0002633287i
769	340.6638-19.13094i	769.0053-0.0001998264i
770	343.6022-18.93428i	770.0049+2.490395e-05i
771	346.5127-18.7423i	771.0058-0.0002235737i
772	349.396-18.55452i	772.0082-0.000316353i
773	352.2529-18.37075i	773.0119-0.000253903i
774	355.0838-18.19097i	774.0172-0.00035743i
775	357.8745-18.01389i	774.9917+0.0003153921i
776	360.6554-17.84161i	775.9998-0.0001251573i
777	363.4121-17.67272i	777.0094-0.0004202558i
778	366.1298-17.50592i	777.988+0.0003994169i
779	368.8398-17.34353i	779.0007+7.388224e-05i
780	371.5272-17.18429i	780.015-0.000439372i
781	374.1767-17.02677i	780.998+0.0001786668i
782	376.8203-16.87332i	782.0155-0.0003843555i
783	379.4265-16.72153i	783.0015-0.0001361611i
784	382.0117-16.5723i	783.989+0.0002572084i
785	384.5929-16.42668i	785.0115-0.0002333718i
786	387.1993-16.31772i	785.9949+0.000190766i
787	390.094-16.37652i	786.9859+0.0004859242i
788	392.9787-16.43435i	788.0129-0.000358518i
789	395.8203-16.48885i	789.0083-0.0002041242i
790	398.636-16.54124i	790.0061-0.0001323033i
791	401.4266-16.59154i	791.0062-0.0001604367i
792	404.1924-16.6398i	792.0087-0.0003065809i
793	406.9342-16.68603i	793.0136-0.0005894902i
794	409.6342-16.72875i	793.9862+0.0005720334i
795	412.3289-16.771i	794.996-1.345761e-05i
796	415.001-16.81114i	796.0085-0.0004442634i
797	417.6323-16.84778i	796.9883+0.0006018799i
798	420.2602-16.88412i	798.006-0.0002509596i
799	422.8478-16.91698i	798.9908+0.0003911986i
800	425.4333-16.94946i	800.014-0.000617132i
801	427.9791-16.97848i	801.0042-0.0001105383i
802	430.5043-17.0057i	801.997+0.0001303776i
803	433.0096-17.03098i	802.9925+0.0004435419i
804	435.4951-17.05455i	803.9908+0.0004424685i
805	437.9613-17.07624i	804.992+0.0004666149i
806	440.4086-17.0963i	805.996+0.0001240557i
807	442.8373-17.11457i	807.0031-0.000244309i
808	445.2477-17.13108i	808.0133-0.0006638008i
809	447.6195-17.14481i	808.9891-0.0005515585i
810	449.9943-17.15669i	810.0056+0.001132342i
811	452.3306-17.16793i	810.9873-0.0004003395i
812	454.6709-17.1779i	812.0102-0.001232122i
813	456.9731-17.18521i	812.9983-0.001521451i
814	459.2586-17.18955i	813.9897+0.0007123326i
815	461.5772-17.20248i	815.0176-0.001736349i
816	464.0717-17.25719i	816.0135-0.0001203554i
817	466.5453-17.30995i	817.0136-0.0006111298i
818	468.9986-17.35872i	818.0184+0.0006158556i
819	471.4089-17.40384i	818.9882+0.001767i
820	473.8218-17.44958i	820.0019-0.001551311i
821	476.2154-17.48951i	821.0208+0.0006467219i
822	478.5658-17.52851i	822.0044-0.001282517i
823	480.8969-17.56185i	822.993+0.002344723i
824	483.2079-17.59667i	823.9861-0.0006049847i
825	485.4996-17.62593i	824.9845+0.00191551i
826	487.7714-17.65432i	825.988+0.001726349i
827	490.0233-17.68174i	826.9966-0.001295912i
828	492.2557-17.70298i	828.0111+0.001019491i
829	494.4431-17.72238i	828.989-0.001038769i
830	496.6356-17.73692i	830.0146-0.0006117021i
831	498.7834-17.74563i	831.0038-0.0004731969i
832	500.9121-17.74772i	831.9987+0.0006843039i
833	503.0224-17.74495i	832.9992-0.001487217i
834	505.1162-17.7316i	834.0062+0.001457692i
