COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
837	853.5144-3.026039i	1400.5378+46.017632i
836	852.4168-2.722957i	1401.8242+46.848485i
835	851.3048-2.46384i	1403.2011+47.481065i
834	850.193-2.237463i	1404.7138+47.955546i
833	849.0725-2.039691i	1406.3621+48.301438i
832	847.9653-1.864902i	1408.1896+48.553173i
831	846.845-1.703556i	1410.1523+48.746125i
830	845.7642-1.558361i	1412.3346+48.897572i
829	844.6496-1.418558i	1414.6065+49.034414i
828	843.5802-1.295317i	1417.0929+49.153447i
827	842.4846-1.176794i	1419.6652+49.276315i
826	841.3913-1.065214i	1422.3635+49.404948i
825	840.3273-0.9636893i	1425.2269+49.537283i
824	839.2456-0.8648185i	1428.1703+49.682916i
823	838.1955-0.7773015i	1431.2733+49.829046i
822	837.1294-0.6929759i	1434.452+49.984992i
821	836.0716-0.612725i	1437.7453+50.14867i
820	835.0209-0.5397467i	1441.1506+50.312362i
819	833.9533-0.4681287i	1444.626+50.482655i
818	832.9138-0.4050173i	1448.2494+50.647619i
817	831.8778-0.3422832i	1451.9788+50.817834i
816	830.843-0.2854054i	1455.8118+50.981817i
815	829.8075-0.2307611i	1459.7466+51.14398i
814	828.7812-0.185193i	1463.1446+51.408543i
813	827.7441-0.1418499i	1466.5125+51.689327i
812	826.7224-0.1014404i	1469.9906+51.969162i
811	825.7143-0.06328898i	1473.5773+52.248347i
810	824.696-0.02517012i	1477.2324+52.528896i
809	823.6872+0.009692976i	1480.9929+52.805482i
808	822.686+0.0440208i	1484.8573+53.082218i
807	821.6692+0.0777174i	1488.786+53.357205i
806	820.6771+0.1082857i	1492.8531+53.627483i
805	819.6862+0.1377621i	1497.0191+53.894993i
804	818.6946+0.166628i	1501.2825+54.160017i
803	817.7002+0.1933008i	1505.6417+54.419125i
802	816.7011+0.2223252i	1510.0955+54.68i
801	815.7151+0.2467352i	1514.6786+54.93043i
800	814.74+0.27112i	1519.3894+55.17816i
799	813.7732+0.2939873i	1524.226+55.419884i
798	812.7926+0.3170791i	1529.1502+55.657284i
797	811.8157+0.3396285i	1534.1968+55.889338i
796	810.8596+0.3609772i	1539.3998+56.115138i
795	809.8828+0.382049i	1544.6854+56.333988i
794	808.9216+0.4010816i	1550.1235+56.543776i
793	807.9731+0.4186851i	1555.7118+56.744951i
792	807.0161+0.4383873i	1561.4132+56.942609i
791	806.0478+0.4569313i	1567.2258+57.130025i
790	805.1031+0.4728878i	1573.2178+57.3054i
789	3.3998+0.5013i	804.1605+0.4879347i
788	1.7303-0.28404i	803.2174+0.5045213i
787	2.0615+0.02346i	802.2892+0.5187063i
786	1.3579-0.02357i	801.3368+0.5329947i
785	1.2037+0.0099992i	800.3998+0.5502608i
784	1.6196-0.043841i	799.4593+0.5678076i
783	1.6315-0.07693i	798.5208+0.5863886i
782	1.1326+0.50209i	797.5824+0.6042173i
781	1.5451+0.0016651i	796.6423+0.6230376i
780	1.6417-0.089197i	795.7158+0.6403034i
779	1.5652+0.0079308i	794.7837+0.6585824i
778	1.156-0.015612i	793.8441+0.6778769i
777	1.8272+0.044594i	792.9292+0.6966866i
776	1.3706-0.12232i	792.0026+0.7149237i
775	1.6547+0.046436i	791.0795+0.7336073i
774	3.8285-0.20179i	790.1578+0.7511703i
773	1.8093+0.032181i	789.2521+0.7703744i
772	1.7427+0.068612i	788.3436+0.7887569i
771	1.3315-0.003398i	787.4303+0.8064978i
770	2.2126-0.038345i	786.5266+0.8247768i
769	1.5732-0.06817i	785.6142+0.8428451i
768	1.8217-0.036149i	784.7233+0.8613297i
767	1.8531-0.10972i	783.8197+0.8801575i
766	1.4201+0.0029925i	782.9175+0.8990398i
765	2.2913+0.051474i	782.0304+0.9162039i
764	2.1234+0.013836i	781.1408+0.9342384i
763	1.2801+0.0047774i	780.2623+0.9514841i
762	3.3595-0.025797i	779.3774+0.9705354i
761	2.4344-0.017357i	778.4998+0.9882999i
760	1.5764+0.023879i	777.6122+1.005857i
759	2.968+0.85953i	776.7439+1.022949i
758	1.6264-0.16644i	775.8776+1.039218i
757	2.1773-0.021158i	774.9965+1.057331i
756	2.8725+0.063933i	774.1298+1.074242i
755	2.039-0.029965i	773.2757+1.089366i
754	2.6737+0.020235i	772.42+1.105385i
753	2.5661-0.17343i	771.5574+1.121158i
752	2.7064+0.050618i	770.7051+1.136593i
751	3.4947+0.098178i	769.8471+1.151544i
750	1.7269+0.10787i	768.9976+1.165425i
749	1.7781-0.54938i	768.1559+1.179477i
748	2.1869-0.012287i	767.3066+1.192152i
747	1.9379+0.023613i	766.4645+1.204599i
746	2.4852+0.33299i	765.6294+1.216727i
745	2.0607-0.0055249i	764.8013+1.227014i
744	1.9059-0.169i	763.9658+1.238438i
743	2.0805+0.0037743i	763.1235+1.24799i
742	2.3015-0.0090291i	762.3047+1.255763i
741	2.3262-0.0027433i	761.466+1.264662i
740	2.7037+0.095495i	760.653+1.272036i
739	2.2761-0.026647i	759.823+1.277679i
738	0.2048+0.09207i	759.0073+1.283413i
737	3.1469+0.051173i	758.1782+1.287484i
736	2.0292+0.0051233i	757.3677+1.291855i
735	2.3456+0.0076014i	756.5486+1.294612i
734	3.5643+0.072674i	755.7387+1.296012i
733	3.5903-0.020738i	754.9112+1.296803i
732	4.4347-0.013182i	754.0992+1.296057i
731	3.3915-0.060723i	753.2913+1.294742i
730	2.9454+0.066831i	752.4763+1.293638i
729	3.6297+0.017958i	751.6734+1.289833i
728	3.3475-0.25902i	750.8564+1.286365i
727	3.1531+0.061002i	750.0449+1.281645i
726	2.8237+0.018059i	749.2436+1.275009i
725	3.8769+0.14022i	748.4204+1.266314i
724	3.2768-0.060573i	747.5797+1.252818i
723	2.4082+0.076323i	746.7329+1.238183i
722	3.3006+0.18221i	745.8985+1.222886i
721	4.9388+0.027989i	745.0638+1.207489i
720	4.9291-0.011332i	744.2158+1.192434i
719	1.7071+0.3311i	743.3734+1.176468i
718	3.2783+0.022901i	742.5397+1.159105i
717	3.579-0.17841i	741.6855+1.142953i
716	3.7231+0.038935i	740.8462+1.125849i
715	3.4116+0.013959i	740.0086+1.109541i
714	2.7023+0.0055049i	739.1594+1.092437i
713	3.1042+0.037339i	738.318+1.074649i
712	3.0921-0.17368i	737.4876+1.058719i
711	3.0033-0.0031183i	736.6378+1.04028i
710	3.7775-0.04553i	735.788+1.022727i
709	3.5982+0.020784i	734.9413+1.005167i
708	3.5798+0.0095934i	734.1006+0.9883903i
707	3.5442-0.022911i	733.2516+0.9704638i
706	3.3251+0.056131i	732.4143+0.9548833i
705	4.0629+0.016625i	731.5566+0.9369272i
704	4.1081+0.24781i	730.7161+0.9211275i
703	5.051-0.065893i	729.8601+0.9044798i
702	4.3125+0.058571i	729.009+0.8869783i
701	3.4762+0.043892i	728.1653+0.8712426i
700	3.4929-0.034804i	727.3132+0.8552682i
699	4.059-0.013697i	726.4735+0.8409484i
698	3.4076+0.0096783i	725.6114+0.8252473i
697	4.0831+0.26335i	724.7663+0.8092462i
696	3.7573+0.14104i	723.9119+0.7986995i
695	3.2172-0.066007i	723.0626+0.7921425i
694	6.7718+0.22162i	722.1473+0.7850152i
693	3.6702-0.06764i	721.2447+0.7752884i
692	4.3157-0.020123i	720.3562+0.7684261i
691	4.5326+0.0040463i	719.4835+0.7621122i
690	2.5883-0.019723i	718.6283+0.7579663i
689	5.8647+0.64669i	717.7925+0.7536207i
688	3.5147+0.047787i	716.9777+0.7507069i
687	5.0807+0.16846i	715.9802+0.7400743i
686	1.5053+0.43468i	715.2107+0.7389095i
685	5.5355-0.077401i	714.2587+0.7292602i
684	3.4986-0.1032i	713.5412+0.7325385i
683	4.2695+0.0031265i	712.6412+0.726624i
682	3.3899+0.058296i	711.7687+0.7220612i
681	3.0352-0.076101i	710.9255+0.7185053i
680	4.7951+0.33491i	709.896+0.7068597i
679	3.6663+0.13823i	709.114+0.7064725i
678	3.8473+0.2973i	708.1456+0.697371i
677	4.4962-0.32154i	707.4312+0.7010515i
676	4.7695-0.44874i	706.5298+0.6954298i
675	3.4042+0.074579i	705.6634+0.6910942i
674	4.5303+0.2139i	704.8333+0.6900062i
673	2.7902-0.15339i	703.8121+0.6788434i
672	3.328-0.02667i	703.0572+0.681179i
671	2.9271-0.012828i	702.1104+0.6752464i
670	3.1674-0.009757i	701.2023+0.6692221i
669	4.1549+0.029515i	700.3338+0.6675146i
668	3.8142-0.0001342i	699.5066+0.6651666i
667	4.2774-0.22447i	698.7217+0.6666536i
666	3.4075+0.024651i	697.7394+0.6589188i
665	4.8757-0.10222i	696.7986+0.652265i
664	3.2071-0.53i	696.0878+0.6616797i
663	6.0538+0.058639i	695.2874+0.6660085i
662	3.8623-0.033801i	694.297+0.6636238i
661	3.4483-0.048441i	693.363+0.662201i
660	2.2303+1.6426i	692.4867+0.6665181i
659	3.3644+0.020941i	691.6697+0.6687917i
658	4.1489-0.90046i	690.9133+0.6763607i
657	2.9887-0.7334i	689.9611+0.6761103i
656	3.9137-0.021431i	689.0685+0.6782035i
655	2.1077-0.027798i	688.2368+0.6824085i
654	3.9688+0.13074i	687.4672+0.6884869i
653	4.1296+0.039295i	686.496+0.6859401i
652	1.6622+1.0837i	685.8525+0.6977346i
651	3.1415-0.36114i	684.7373+0.6903421i
650	4.5974+0.1299i	683.9521+0.6968765i
649	3.362-0.14408i	683.2311+0.7041988i
648	3.9494+0.06652i	682.3014+0.7047616i
647	5.6022-0.65428i	681.4344+0.7057471i
646	1.2877+1.047i	680.631+0.7096802i
645	8.561+0.19168i	679.613+0.7065005i
644	3.7591+0.65445i	678.9379+0.7157896i
643	4.2963-0.082386i	678.0465+0.7176927i
642	4.8848+0.026585i	677.2188+0.7218692i
641	2.9576+0.10569i	676.1697+0.7185394i
640	4.2116+0.35021i	675.4702+0.7267337i
639	3.4229+0.12569i	674.5475+0.727173i
638	4.1249-0.077312i	673.6882+0.7292364i
637	2.1984+0.073483i	672.893+0.7327228i
636	4.2175+0.28505i	671.8684+0.7282732i
635	4.8193+0.52147i	670.9803+0.7272103i
634	2.8077+0.021936i	670.2091+0.7268635i
633	5.142-0.13312i	669.4819+0.728688i
632	4.4656+0.30055i	668.4996+0.7210217i
631	4.7956+0.97698i	667.5593+0.7156577i
630	4.4806+0.4048i	666.6614+0.7125421i
629	2.6523-0.053174i	665.8062+0.7116226i
628	3.9465+0.062827i	664.9941+0.7097971i
627	5.017-2.2265i	664.2254+0.7100419i
626	2.855-0.026192i	663.1926+0.7014686i
625	3.3986+0.091501i	662.5101+0.7027589i
624	3.4433+1.0549i	661.5613+0.6984808i
623	5.0695+0.33992i	660.6545+0.6932462i
622	4.1724+0.10846i	659.7897+0.6901105i
621	4.3353-0.0020701i	658.9671+0.6890403i
620	4.5628+0.37759i	658.1871+0.6868509i
619	4.1371+0.67715i	657.1332+0.679861i
618	3.9783+0.18469i	656.4375+0.6785704i
617	2.6274+0.33261i	655.4658+0.6758732i
616	4.7173+0.41481i	654.535+0.66896i
615	2.9195+0.0075364i	653.6451+0.6673789i
614	3.9968+0.32089i	652.7964+0.6614726i
613	2.7842-0.13382i	651.9889+0.6608631i
612	3.4553-0.080084i	651.2227+0.6590751i
611	3.5636+0.51693i	650.1722+0.6503919i
610	4.6894-0.20469i	649.488+0.6495182i
609	4.2311+0.045194i	648.5173+0.6452384i
608	4.5587-0.27763i	647.5863+0.6399246i
607	5.0346+0.073317i	646.6948+0.6368396i
606	4.5512+0.15669i	645.843+0.6326672i
605	4.6251-0.094597i	645.0309+0.6306947i
604	4.4321-0.54848i	644.1738+0.6266124i
603	3.1622+0.14566i	643.2851+0.6233724i
602	3.0406-0.023232i	642.4368+0.6189667i
601	5.1049+0.069691i	641.6287+0.6167275i
600	4.4602-0.27008i	640.861+0.6132869i
599	5.0571+0.0612i	639.7955+0.6079411i
598	4.8674+0.058237i	639.1074+0.6055564i
597	3.6436-0.061697i	638.1197+0.5981219i
596	5.01+0.2047i	637.1704+0.5930831i
595	3.6209+0.0051664i	636.2594+0.5904488i
594	4.0068+0.01318i	635.3868+0.5868035i
593	2.7731+0.0053447i	634.5524+0.5821317i
592	5.176+0.0057874i	633.7562+0.5798617i
591	3.8765+0.31093i	632.9982+0.5765564i
590	4.3443-0.40692i	631.9325+0.5692852i
589	4.4751+0.19296i	631.2497+0.5674702i
588	4.3596+0.30845i	630.2575+0.5619317i
587	3.375-0.22841i	629.6495+0.5616219i
586	3.9636+0.13335i	628.7304+0.5543469i
585	3.6193+0.024566i	627.8473+0.5532416i
584	4.4295+0.10207i	627.0001+0.54784i
583	4.9466+0.04514i	626.1887+0.5451365i
582	3.2704+0.053987i	625.0613+0.5396622i
581	4.0242+0.18762i	624.3205+0.5354788i
580	2.6617-0.37628i	623.2621+0.5322807i
579	3.1228+0.07386i	622.5912+0.5266278i
578	5.1006+0.027247i	621.6013+0.5222016i
577	4.3941+0.085951i	620.645+0.5207726i
576	3.817+0.30128i	620.0777+0.5165635i
575	3.2786+0.075068i	618.9942+0.514774i
574	3.6079-0.013408i	618.128+0.5139429i
573	4.634+0.15902i	617.2979+0.5136142i
572	3.9951-0.1451i	616.5038+0.5137418i
571	3.4675-0.090188i	615.7456+0.5142796i
570	3.8052+0.20364i	614.6642+0.5109027i
569	3.4203-0.51039i	613.9764+0.5122254i
568	4.5156-0.063623i	612.964+0.5097403i
567	3.623+0.053713i	612.3457+0.5116725i
566	4.5789-0.021065i	611.4015+0.5099084i
565	3.3614-0.090168i	610.4909+0.5084907i
564	2.3969-0.1105i	609.6135+0.5109928i
563	3.3618+0.36487i	608.7693+0.5101501i
562	3.0969-0.047843i	607.9578+0.5095328i
561	4.0653-0.31464i	606.8164+0.5093335i
560	2.7693+0.094043i	606.0696+0.509153i
559	3.3747-0.019993i	605.3548+0.5090816i
558	3.3144-0.13225i	604.3083+0.509623i
557	2.92+0.027209i	603.6567+0.5097613i
556	2.9419+0.15337i	602.6721+0.5070026i
555	3.0436-0.18346i	601.718+0.5080514i
554	2.6767+0.12494i	600.794+0.5092337i
553	3.6302+0.27569i	599.9001+0.5105146i
552	3.6338-0.33589i	599.0358+0.5082064i
551	2.3921-0.2075i	598.201+0.5095805i
550	3.9774-0.014308i	597.3953+0.5109528i
549	2.7464-0.10201i	596.6185+0.5086313i
548	2.4668+0.61354i	595.8703+0.5099018i
547	4.2656+0.30635i	594.7842+0.5127385i
546	3.9348-0.17168i	593.9755+0.509435i
545	4.2583+0.34017i	593.2007+0.505699i
544	3.0997+0.12208i	592.439+0.5001389i
543	4.0025-0.25984i	591.3234+0.4984084i
542	2.6008+0.22817i	590.5875+0.493052i
541	2.2758+0.52377i	589.497+0.4917314i
540	3.9592-0.58482i	588.7863+0.4867387i
539	2.4695-0.19487i	588.0879+0.4801222i
538	2.3255-0.025992i	587.0343+0.4778369i
537	3.9947+0.13541i	586.3603+0.4718258i
536	4.0239+0.20341i	585.3305+0.4703354i
535	3.8502+0.017615i	584.3124+0.467487i
534	3.0683+0.10207i	583.6738+0.4645517i
533	3.3311+0.065976i	582.6787+0.4627297i
532	3.412-2.9236i	581.6949+0.4596613i
531	3.8754-0.12349i	581.0903+0.4527992i
530	3.9463+0.12707i	580.1287+0.450987i
529	3.8634-0.057723i	579.1779+0.448041i
528	3.2861-0.60476i	578.2378+0.4476816i
527	3.3636+0.29191i	577.6766+0.4435152i
526	3.1781-0.15014i	576.7575+0.4410362i
525	2.4086-0.29441i	575.8487+0.4375732i
524	3.6891+0.16705i	574.95+0.4368463i
523	3.886+1.4653i	574.0614+0.4352094i
522	2.2951-0.042362i	573.1826+0.4326994i
521	2.9237+0.14725i	572.3134+0.4293535i
520	1.8194+0.30519i	571.4539+0.4252089i
519	2.0244+0.086341i	570.6037+0.4239839i
518	2.6017-0.17242i	569.7629+0.4220333i
517	2.3075+0.017676i	568.9311+0.419394i
516	3.9361-0.27845i	568.1083+0.4197815i
515	2.3953+0.0045375i	567.2838+0.4179719i
514	2.9278+0.29231i	566.2947+0.4226496i
513	2.8541+0.13006i	565.3175+0.4277149i
512	2.5512-0.059748i	564.7194+0.4298601i
511	2.2039+0.21884i	563.7653+0.4355964i
510	2.3282-0.088075i	562.8224+0.4380103i
509	2.253+0.38739i	562.2577+0.4409478i
508	2.7903+0.34504i	561.3369+0.4476293i
507	1.7163+0.13491i	560.4268+0.4509573i
506	1.7962-1.2471i	559.5273+0.4582514i
505	2.3109-0.056427i	558.6382+0.4621716i
504	2.3414+0.11649i	557.7594+0.4700309i
503	2.6408+0.20126i	556.8905+0.474497i
502	2.5445-0.0040508i	556.0315+0.4792202i
501	2.1059+0.22786i	555.5474+0.4838506i
500	2.2488+0.090754i	554.7073+0.4889907i
499	2.8194+0.43262i	553.8764+0.4943556i
498	3.4237+0.012298i	553.0546+0.4999349i
497	3.0305+0.28659i	551.8777+0.5135998i
496	1.0398+0.084937i	551.0739+0.519636i
495	1.695+0.44454i	550.2785+0.525856i
494	1.9675-0.1203i	549.4915+0.5322503i
493	1.8292+0.0098832i	548.7126+0.5388093i
492	3.0385-0.077011i	547.9417+0.5455236i
491	1.8579+0.0019759i	547.1785+0.5523842i
490	1.7978+0.11054i	546.4228+0.559382i
489	2.172-0.22025i	545.3131+0.5712407i
488	2.3375-3.268i	544.5724+0.5785465i
487	1.9468+0.52793i	543.8387+0.5859636i
486	2.5729+0.52691i	543.1594+0.5930999i
485	1.7716+0.31701i	542.0555+0.5983611i
484	2.9717+0.13425i	541.3135+0.5993926i
483	2.2768-0.19176i	540.5727+0.6011289i
482	2.9287+0.076875i	539.8331+0.6035915i
481	2.1536+0.18864i	539.0945+0.6032155i
480	1.9902+0.096608i	537.9985+0.612117i
479	2.3182+0.20769i	537.262+0.6133068i
478	2.6093+0.086614i	536.5262+0.6153132i
477	2.6483+0.28812i	535.7908+0.6145845i
476	2.1308-0.33858i	535.056+0.6182882i
475	3.6064+0.079838i	533.965+0.6242055i
474	1.0801+0.74906i	533.231+0.6261182i
473	0.5605+0.76973i	532.4971+0.6289528i
472	3.3712-0.091106i	531.7632+0.6291758i
471	2.5246-0.29448i	531.029+0.6303665i
470	2.6925+0.01038i	529.9403+0.6374054i
469	3.1868+2.1639i	529.2059+0.6405746i
468	3.4647+2.3263i	528.4711+0.6447641i
467	4.4153+1.2019i	527.7356+0.6464597i
466	3.5449-0.63767i	526.9994+0.6492187i
465	2.6413+0.36454i	526.2623+0.649536i
464	2.4141-0.00059206i	525.5242+0.654475i
463	2.7463+0.062748i	524.7851+0.6570138i
462	2.0876-0.76299i	524.0447+0.6571826i
461	2.3381+0.11749i	522.9528+0.6667611i
460	3.1623-0.027654i	522.2101+0.6692456i
459	2.085+0.058235i	521.466+0.6729208i
458	1.1915+3.1591i	520.7201+0.6743129i
457	2.0169+0.094888i	519.9725+0.676934i
456	1.7141-0.17623i	519.223+0.6807975i
455	2.3883-0.00021286i	518.4716+0.6824444i
454	1.6874-0.097831i	517.9545+0.684906i
453	2.13-0.3195i	517.008+0.6920986i
452	1.8546-0.040746i	516.406+0.6924997i
451	2.3417-0.18235i	515.4568+0.6987635i
450	2.6102-1.9227i	514.8508+0.7017667i
449	2.7797-0.02618i	514.2423+0.7026639i
448	2.9386-0.098746i	513.2882+0.7094064i
447	1.5907+0.20137i	512.675+0.7130007i
446	3.2833+0.4604i	512.0591+0.7145535i
445	3.3811+0.48145i	511.4401+0.717507i
444	2.2868+0.62663i	510.4775+0.7228599i
443	4.2443-0.53866i	509.853+0.7252264i
442	3.2351+1.3414i	509.2252+0.729036i
