2021-12-03T11:14:32.098
Frequency Re(k) Im(k)
NG = 50, Rad = 9.0, (φ, θ) = (90.0,0.0), polydegs = (2, 2), material: Ag
9.0	0.07176755203456163	0.05475791985374794
8.99	0.0711025510181997	0.05466512541987473
8.98	0.0704209335396121	0.054568716468586846
8.97	0.06972138916434856	0.05446816182900633
8.96	0.06900241414720844	0.05436281815876672
8.95	0.06826226256299399	0.05425189406179221
8.94	0.0674988827621968	0.054134400055888834
8.93	0.06670983397443526	0.05400907735696585
8.92	0.06589217555428833	0.05387429397596996
8.91	0.06504231792811756	0.05372788865350828
8.9	0.06415581939929585	0.0535669283695275
8.89	0.0632271066712031	0.05338731648011855
8.88	0.06224909166683625	0.053183130060357714
8.87	0.06121266555173743	0.052945439325688196
8.86	0.06010612815751782	0.0526600775497027
8.85	0.0589149982875612	0.05230316710234202
8.84	0.05762443121112637	0.051831779252208166
8.83	0.05623433079018559	0.051166038564721406
8.82	0.054821245085976314	0.05017959379862114
8.81	0.053630346163667686	0.048829109559904625
8.8	0.052850220646489914	0.04735670097128444
8.79	0.052377310701039896	0.04599108701815878
8.78	0.052068098298839675	0.04477470204778723
8.77	0.05184446589136021	0.04368635406835929
8.76	0.05166847745172694	0.04270004908701674
8.75	0.05152075896185075	0.04179521261172254
8.74	0.05139067500275997	0.040956585304495585
8.73	0.05127199610508466	0.040172841916435734
8.72	0.05116087283723131	0.03943543660796169
8.71	0.051054821068855026	0.03873779336206346
8.7	0.0509521807058707	0.0380747556732939
8.69	0.050851810841609855	0.037442210200985745
8.68	0.05075290989836268	0.03683682480184022
8.67	0.050654905200520836	0.03625586231770335
8.66	0.05055738279134726	0.0356970454028211
8.65	0.05046004144310497	0.03515845645728767
8.64	0.05036266167663722	0.03463846223980224
8.63	0.05026508435062379	0.03413565621327666
8.62	0.050167195500579624	0.033648813906791676
8.61	0.05006891534871861	0.03317685802874503
8.6	0.049970190154475694	0.03271883102562772
8.59	0.04987098603941621	0.0322738734254428
8.58	0.04977128421472065	0.031841206744522524
8.57	0.04967107723024758	0.031420120040945965
8.56	0.049570365989902034	0.031009959411352872
8.55	0.049469157361758186	0.03061011987963613
8.54	0.04936746226723041	0.030220039234431978
8.53	0.04926529417039708	0.029839193450326366
8.52	0.04916266791206093	0.02946709338382726
8.51	0.04905959884711608	0.029103282475817577
8.5	0.048956102251024515	0.028747335222254783
