COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
756	4.1272-0.0044313i	940.7063+70.14492i
757	5.014-0.037092i	934.2348+65.43213i
758	3.3844-0.085775i	928.2389+61.13258i
759	3.4947+0.11095i	922.6853+57.20317i
760	3.0083-0.10004i	917.541+53.60607i
761	3.9257-0.007116i	912.7739+50.30523i
762	3.6036-0.036784i	908.352+47.27269i
763	3.026-0.0084935i	904.244+44.48018i
764	3.6557+0.008958i	900.4516+41.90529i
765	2.8978-0.011717i	896.9275+39.52506i
766	2.7596+0.0067179i	893.6573+37.32549i
767	2.3316-0.080177i	890.6271+35.28657i
768	2.3104-0.081994i	887.8063+33.39406i
769	3.0959-0.079019i	885.1977+31.63538i
770	3.9617+0.020303i	882.7876+29.99856i
771	2.1795-0.0090108i	880.5624+28.47366i
772	3.2154+0.0039333i	878.4915+27.05153i
773	3.1785+0.021795i	876.5778+25.72246i
774	2.92-0.011066i	874.8249+24.47854i
775	2.7993+0.026737i	873.2017+23.31475i
776	2.5748-0.068753i	871.6944+22.22412i
777	2.7195-0.022759i	870.3232+21.19864i
778	2.5002+0.01835i	869.0571+20.23728i
779	2.7957+0.016779i	867.8989+19.33106i
780	2.2977-0.006508i	866.8521+18.47797i
781	3.0022+0.03738i	865.8846+17.67388i
782	3.0651+0.38785i	865.0172+16.9163i
783	2.6203-0.0042372i	864.2351+16.19878i
784	2.4803-0.064854i	863.5237+15.52206i
785	3.0063-0.00084069i	862.9039+14.88009i
786	3.6523-0.035625i	862.2753+14.28726i
787	2.6835+0.063216i	861.4296+13.78963i
788	3.1621+0.022261i	860.6811+13.31502i
789	2.4087+0.025734i	860.0346+12.86246i
790	3.4973-0.14425i	859.4571+12.4291i
791	3.4107+0.0067503i	858.9716+12.0132i
792	2.6294+0.047469i	858.5446+11.61394i
793	3.0239-0.16502i	858.1993+11.23344i
794	3.3176+0.029697i	857.9203+10.86434i
795	2.9908+0.0013272i	857.7121+10.51171i
796	3.4756-0.063199i	857.5393+10.17127i
797	2.7286+0.030951i	857.4449+9.842191i
798	4.1504-0.0063861i	857.3931+9.524117i
799	4.1576+0.019934i	857.4077+9.217315i
800	2.361+0.0048009i	857.4521+8.91963i
801	857.5496+8.629315i	1590.2952+72.099437i
802	857.6835+8.349112i	1583.9389+71.319048i
803	857.857+8.076511i	1577.7705+70.552778i
804	858.073+7.808931i	1571.7925+69.796645i
805	858.335+7.547888i	1566.0081+69.054075i
