2021-12-02T14:58:14.659
Frequency Re(k) Im(k)
NG = 100, Rad = 14.0, (φ, θ) = (90.0,0.0), polydegs = (2, 2), material: Au
1000.0	0.041099578802654566	0.025433330799876353
999.0	0.04107792652750129	0.025391136101324575
998.0	0.041056247331758944	0.02534895144822723
997.0	0.04103454118523032	0.02530677687699764
996.0	0.04100714028711624	0.02527065396737495
995.0	0.04096764411552397	0.025247416357071256
994.0	0.040928148455830676	0.025224176267026173
993.0	0.04088865330846964	0.025200933699271833
992.0	0.04084915867387541	0.02517768865583678
991.0	0.04080966455248312	0.025154441138747083
990.0	0.04077017094472913	0.025131191150025246
989.0	0.040730677851050695	0.02510793869169098
988.0	0.04069118527188594	0.025084683765760972
987.0	0.040651693207674124	0.025061426374248644
986.0	0.04061220165885551	0.0250381665191644
985.0	0.040572710625871325	0.025014904202515443
984.0	0.04053322010916387	0.024991639426306077
983.0	0.040493730109176486	0.024968372192537225
982.0	0.040454240626353555	0.024945102503207014
981.0	0.04041475166114055	0.024921830360310124
980.0	0.04037526321398404	0.024898555765838278
979.0	0.04033577528533176	0.02487527872177996
978.0	0.040296287875632414	0.024851999230120554
977.0	0.04025680098533596	0.024828717292842188
976.0	0.04021731461489349	0.024805432911923962
975.0	0.040177828764757076	0.02478214608934187
974.0	0.04013834343538025	0.0247588568270684
973.0	0.0400988586272176	0.02473556512707296
972.0	0.04005937434072479	0.02471227099132198
971.0	0.04001989057635885	0.024688974421778396
970.0	0.039980407334578076	0.02466567542040198
969.0	0.039940924615841776	0.02464237398914951
968.0	0.03990144242061066	0.024619070129974316
967.0	0.03986196074934688	0.024595763844826268
966.0	0.039822479602513505	0.02457245513565249
965.0	0.039782998980575204	0.02454914400439628
964.0	0.039746752407501855	0.024521766079884724
963.0	0.039710890404132934	0.024493902585960698
962.0	0.03967502812403788	0.024466037222914745
961.0	0.03963916556024851	0.024438169991195614
960.0	0.0396033027057765	0.02441030089125043
959.0	0.03956743955361324	0.024382429923524764
958.0	0.03953157609672976	0.02435455708846282
957.0	0.039495712328076624	0.024326682386507228
956.0	0.03945984824058383	0.024298805818099112
955.0	0.039423983827160655	0.024270927383678375
954.0	0.03938811908069563	0.024243047083683213
953.0	0.03935225399405643	0.024215164918550497
952.0	0.039316388560089614	0.024187280888715922
951.0	0.039280522771620786	0.02415939499461343
950.0	0.03924465662145425	0.024131507236675908
949.0	0.03920879010237307	0.02410361761533467
948.0	0.03917292320713871	0.02407572613102003
947.0	0.0391370559284913	0.02404783278416062
946.0	0.03910118825914923	0.02401993757518397
945.0	0.03906532019180914	0.02399204050451635
944.0	0.03902945171914584	0.02396414157258264
943.0	0.03899358283381206	0.023936240779806755
942.0	0.038957713528438596	0.023908338126611046
941.0	0.038921843795633924	0.023880433613416886
940.0	0.03888597362798427	0.023852527240644333
939.0	0.03885010301805331	0.023824619008712567
938.0	0.03881423195838237	0.023796708918039183
937.0	0.03877836044148993	0.02376879696904103
936.0	0.03874248845987177	0.023740883162133696
935.0	0.03868691087971041	0.023730324331768544
934.0	0.0386220881287643	0.023727872201336667
933.0	0.03855720590821593	0.02372542897884725
932.0	0.038492263974333	0.02372299459516285
931.0	0.03842726208205366	0.023720568980100335
930.0	0.038362199984979944	0.023718152062418393
929.0	0.03829707743537155	0.023715743769805377
928.0	0.03823189418413941	0.0237133440288662
927.0	0.03816664998083942	0.023710952765109324
926.0	0.038101344573666034	0.023708569902933976
925.0	0.038035977709445834	0.02370619536561699
924.0	0.03797054913363136	0.02370382907529909
923.0	0.03790505859029477	0.02370147095297162
922.0	0.03783950582212122	0.02369912091846296
921.0	0.03777389057040292	0.023696778890424524
920.0	0.037708212575032436	0.023694444786317086
919.0	0.03764247157449676	0.023692118522396034
918.0	0.03757666730587055	0.023689800013698147
917.0	0.037510799504810205	0.023687489174026053
916.0	0.03744486790554737	0.023685185915934198
915.0	0.03737887224088273	0.023682890150714158
914.0	0.03731281224217959	0.02368060178837949
913.0	0.03724668763935782	0.023678320737650648
912.0	0.037180498160887414	0.023676046905939767
911.0	0.03711424353378246	0.023673780199335206
910.0	0.03704792348359477	0.023671520522585983
909.0	0.036981537734407495	0.023669267779086213
908.0	0.03691508600882945	0.023667021870858507
907.0	0.03684856802798838	0.023664782698538587
906.0	0.036781983511525285	0.023662550161358438
905.0	0.03671533217758795	0.023660324157130076
904.0	0.036655742601694005	0.0236486042648798
903.0	0.036609297078222414	0.02361934011145221
902.0	0.03656285494419638	0.023590070331640605
901.0	0.03651641620324819	0.023560794930202328
900.0	0.03646998085903008	0.023531513911879333
899.0	0.03642354891521443	0.02350222728139813
898.0	0.03637712037549404	0.023472935043469503
897.0	0.036330695243582026	0.02344363720278896
896.0	0.03628427352321231	0.023414333764036125
895.0	0.03623785521813954	0.023385024731875093
894.0	0.036191440332139224	0.023355710110954393
893.0	0.03614502886900804	0.02332638990590681
892.0	0.036098620832563884	0.02329706412134945
891.0	0.03605221622664607	0.02326773276188362
890.0	0.0360058150551154	0.02323839583209508
889.0	0.035959417321854516	0.02320905333655353
888.0	0.03591302303076784	0.023179705279813067
887.0	0.035866632185781865	0.02315035166641187
886.0	0.03582024479084523	0.023120992500872344
885.0	0.03577386084992897	0.023091627787700936
884.0	0.03572748036702666	0.023062257531388092
883.0	0.03568110334615451	0.02303288173640853
882.0	0.03563472979135159	0.023003500407220795
881.0	0.035588359706680034	0.022974113548267467
880.0	0.03554199309622501	0.02294472116397531
879.0	0.035495629964095186	0.022915323258754665
878.0	0.035449270314422604	0.022885919837000144
