22.5	12.990381056766578
22.5999999	12.990381056766578
22.6999998	12.990381056766578
22.7999997	12.990381056766578
22.8999996	12.990381056766578
22.9999995	12.990381056766578
23.0999994	12.990381056766578
23.1999993	12.990381056766578
23.2999992	12.990381056766578
23.3999991	12.990381056766578
23.499999	12.990381056766578
23.5999989	12.990381056766578
23.6999988	12.990381056766578
23.7999987	12.990381056766578
23.8999986	12.990381056766578
23.9999985	12.990381056766578
24.0999984	12.990381056766578
24.1999983	12.990381056766578
24.2999982	12.990381056766578
24.3999981	12.990381056766578
24.499998	12.990381056766578
24.599997899999998	12.990381056766578
24.6999978	12.990381056766578
24.7999977	12.990381056766578
24.8999976	12.990381056766578
24.9999975	12.990381056766578
25.0999974	12.990381056766578
25.1999973	12.990381056766578
25.2999972	12.990381056766578
25.3999971	12.990381056766578
25.499997	12.990381056766578
25.5999969	12.990381056766578
25.6999968	12.990381056766578
25.7999967	12.990381056766578
25.8999966	12.990381056766578
25.9999965	12.990381056766578
26.099996400000002	12.990381056766578
26.1999963	12.990381056766578
26.2999962	12.990381056766578
26.3999961	12.990381056766578
26.499996	12.990381056766578
26.5999959	12.990381056766578
26.6999958	12.990381056766578
26.7999957	12.990381056766578
26.8999956	12.990381056766578
26.9999955	12.990381056766578
27.0999954	12.990381056766578
27.1999953	12.990381056766578
27.299995199999998	12.990381056766578
27.399995099999998	12.990381056766578
27.499995	12.990381056766578
27.5999949	12.990381056766578
27.6999948	12.990381056766578
27.7999947	12.990381056766578
27.8999946	12.990381056766578
27.9999945	12.990381056766578
28.0999944	12.990381056766578
28.1999943	12.990381056766578
28.2999942	12.990381056766578
28.3999941	12.990381056766578
28.499994	12.990381056766578
28.5999939	12.990381056766578
28.6999938	12.990381056766578
28.7999937	12.990381056766578
28.899993600000002	12.990381056766578
28.999993500000002	12.990381056766578
29.0999934	12.990381056766578
29.1999933	12.990381056766578
29.2999932	12.990381056766578
29.3999931	12.990381056766578
29.499993	12.990381056766578
29.5999929	12.990381056766578
29.6999928	12.990381056766578
29.7999927	12.990381056766578
29.8999926	12.990381056766578
29.9999925	12.990381056766578
30.099992399999998	12.990381056766578
30.199992299999998	12.990381056766578
30.2999922	12.990381056766578
30.3999921	12.990381056766578
30.499992	12.990381056766578
30.5999919	12.990381056766578
30.6999918	12.990381056766578
30.7999917	12.990381056766578
30.8999916	12.990381056766578
30.9999915	12.990381056766578
31.0999914	12.990381056766578
31.1999913	12.990381056766578
31.2999912	12.990381056766578
31.3999911	12.990381056766578
31.499991	12.990381056766578
31.5999909	12.990381056766578
31.699990800000002	12.990381056766578
31.799990700000002	12.990381056766578
31.899990600000002	12.990381056766578
