-5.551115123125783e-17 + 1.942890293094024e-16im
0.9549389565910436 - 0.007959950442017041im
3.5361205355782105e-6 + 5.143050305744801e-6im
8.746390013046164e-16 - 1.846375685911676e-17im
3.815018165431727e-6 - 1.3261079256920993e-7im
0.0796754217194004 + 0.020905379514608052im
5.573666528313481e-15 + 4.440892098500626e-16im
0.0033313197444393263 - 0.002598146985028096im
-0.0001461408816783626 - 0.00010170717903441873im
-1.2351231148954867e-15 - 2.7755575615628914e-17im
-2.9746779983408356e-6 - 5.392640870516274e-7im
0.011698329668571109 - 0.008783094516323434im
-8.588615929561172e-15 + 5.551115123125783e-17im
0.025935937395828855 + 0.020517315284400386im
0.00014576083338358088 + 0.00015638734663848616im
3.4867941867133823e-16 - 1.6124254709204422e-15im
-0.07536574460607808 - 0.02090291480969672im
1.3215876663585924e-6 - 1.228472031100658e-6im
-5.513818568392281e-15 + 8.832019317284168e-15im
-8.920895098711665e-5 - 0.00014304934771385003im
-0.0046576839786645115 - 0.02113715156666443im
-4.773959005888173e-15 + 1.4700046735427463e-14im
0.043993780825266185 - 0.03496711043603204im
-1.0318535261788497e-5 - 2.5513333021462414e-6im
9.131584377541913e-15 - 1.44953493652622e-14im
-0.0002610277543819463 - 0.00038916054023527486im
-0.07911677843184431 - 0.06954870830127605im
6.260617024800297e-15 - 1.8139136026551483e-14im
-0.0116781916507663 + 0.011301796790813265im
4.0955039997021825e-6 + 1.171652701779527e-5im
1.4432899320127035e-15 + 1.2212453270876722e-15im
0.014469068476775065 + 0.0061125150483732765im
-3.282844269511531e-5 - 5.430946381235202e-5im
-1.582067810090848e-15 - 4.926614671774132e-16im
-1.586056687302717e-5 + 2.1753516425970787e-6im
-0.04117671286567491 + 0.028953958516355793im
-3.64703926780674e-14 - 4.562322741819003e-15im
-0.14307953408696908 - 0.12840298276399126im
0.0012465593128972996 + 0.001390506757764573im
2.4667767828390197e-15 + 8.257283745649602e-16im
3.7175206691664187e-5 - 2.0951210375971807e-6im
0.00800613221242319 - 0.009932109408011952im
6.262004803581078e-14 + 2.7712207528729493e-15im
0.0062378446125514395 - 0.0015832914574978978im
-0.0010302058287932486 - 0.002231131165860531im
-6.106226635438361e-16 + 2.4841240175987878e-15im
-0.015062409294862578 + 0.00922555918430179im
-1.8064076659496386e-7 + 2.818761177303397e-6im
9.645062526431047e-15 - 1.582067810090848e-14im
3.3781742065364107e-5 + 0.00014445293552818594im
0.09595891657640071 + 0.0959048558212898im
7.549516567451064e-15 - 2.082015115867364e-14im
0.002057070856337148 + 0.005950912925126846im
-9.833430686510478e-5 - 1.7032444567237348e-5im
-1.5432100042289676e-14 + 2.491062911502695e-14im
0.002291852361275666 + 0.0024777980968393315im
0.00540506600185494 + 0.007418319779988962im
-8.371775495064071e-15 + 2.3098710444369175e-14im
-0.002546481824300964 - 0.00015785265889150385im
0.00024058144532750157 + 3.279095466882098e-5im
