-3.707971429900425e-16 - 1.6378906694466955e-15im
0.08929672774676149 + 0.4301158590036017im
8.984942875909369e-6 + 5.306214205912877e-5im
-4.603680496957763e-16 - 8.810877282148479e-16im
1.5368185895423166e-5 + 9.07348440931377e-5im
-0.10214039177289809 - 0.42156744105975497im
3.576132445726188e-15 + 1.4880132716277306e-14im
-0.0912373598061471 - 0.3608953465676164im
-8.328789706927003e-5 - 0.0005654018640181334im
7.433290094560618e-16 + 1.1642162928149347e-15im
-1.9755934004423922e-5 - 0.00013191131578333803im
0.04839195373798377 + 0.19685764712999948im
-4.161926879520106e-15 - 1.702056464519819e-14im
0.029332199227651054 + 0.12430260609873306im
8.199086435718575e-5 + 0.0006689279456610317im
-3.0682921481339775e-16 - 2.124304421605161e-15im
0.039877468122888726 + 0.16548767576451495im
1.2108593430981696e-6 - 1.4055475407080686e-5im
3.465042380627892e-16 + 3.0650412356824155e-15im
0.0001779920279406386 + 0.0008083167917694525im
0.009529013385175315 + 0.09752267886313423im
3.076098403775873e-15 + 1.9719577533383603e-14im
0.07038401114727613 + 0.36513899664369354im
0.00010691219634327391 + 0.0005591867897495153im
-6.080205783298709e-16 - 7.011860710115503e-15im
-0.0002980744183159916 - 0.0018101730225111164im
-0.03553183196833067 - 0.20331654153730228im
-3.5849144833233204e-15 - 2.2945299225094265e-14im
-0.040431438699023145 - 0.18108255368932408im
-0.0001822454086864685 - 0.0007872039893464973im
4.510281037539698e-16 + 2.1304572689340162e-15im
0.04441776417540802 + 0.19351180917213276im
-4.7032880635081153e-5 - 0.00030435315508958727im
2.5326962749261384e-16 - 1.7694179454963432e-15im
-9.61180911169604e-5 - 0.0005469659768655988im
-0.041427124298466844 - 0.2096708193505334im
-2.9633413778373807e-15 - 1.7302131949392674e-14im
-0.022162509212792413 - 0.1483204808929322im
0.0007183987683910082 + 0.005175444689772619im
-4.0766001685454967e-17 + 6.439293542825908e-15im
0.0002488552366700673 + 0.001483851987336797im
0.028106855184389844 + 0.11978629011905995im
9.384854005034526e-16 + 1.05236999670133e-14im
0.0052721536934008 + 0.02436351905995418im
-0.0008852641568392314 - 0.007651431868477963im
5.065392549852277e-16 + 3.219646771412954e-15im
0.01875479868701507 + 0.052439509749181934im
6.181526687465411e-6 + 6.189009779983268e-5im
-6.782768791069316e-16 - 5.245803791353865e-15im
-0.0003203639592828985 - 0.0016489332931202694im
-0.009796865991195938 - 0.0057291688900146034im
-4.6802839381854255e-15 - 3.0780933357732465e-14im
-0.051946121689676224 - 0.19276417297421505im
-0.0003757800668561335 - 0.002027181677394331im
1.2385925618474403e-15 + 1.2795320358804929e-14im
0.0005869807598300122 + 0.00487405533789088im
0.011615805758026988 + 0.04346810903294973im
4.42267750200287e-15 + 3.1079305795600476e-14im
0.005862221341011731 + 0.01974920736651642im
0.00042134737745672373 + 0.0021251315264391377im
