-4.143820703239598e-16 + 1.700029006457271e-16im
0.30511180497945206 - 0.12067631598403633im
3.1918440069834985e-5 - 1.2693113393449397e-5im
8.567378779053579e-16 - 2.9723685313592967e-16im
4.5945698608458336e-5 - 1.6745210717520123e-5im
-0.35262843475888117 + 0.14052332942258783im
3.1511794042204944e-15 - 1.1486308865854555e-15im
-0.3197633738737014 + 0.13113372963419997im
-0.000301355482032135 + 0.00011627251397296938im
-1.4192613013649935e-15 + 4.597017211338539e-16im
-6.25147749260083e-5 + 2.2535986351585003e-5im
0.16115047133735727 - 0.05783170663483564im
-3.4832366483349142e-15 + 1.2059038663470023e-15im
0.1023689723105005 - 0.04169644393419746im
0.00029418334378430934 - 0.00010633063507701915im
-1.9538000774546593e-16 + 9.950265437985717e-17im
0.14408673424524449 - 0.052831123449379326im
1.5656992776641888e-5 - 9.926878924097077e-6im
-1.6143401888977105e-15 + 5.493804873914557e-16im
0.0007766002182076051 - 0.0003508105772289968im
0.00737468187802355 - 0.0030099345620055984im
1.971282837485988e-16 - 1.895998549134026e-16im
0.3001089829159834 - 0.19997820073300698im
0.0003431569337192415 - 0.00013576161098480884im
2.7992744840860118e-15 - 9.548568533079838e-16im
-0.0011809799627011141 + 0.0004886628570065382im
-0.12144567011219043 + 0.061578364355746415im
2.1152784385192192e-16 - 8.029872339970767e-18im
-0.21134319685114028 + 0.16064685977512563im
-0.0006480468048339939 + 0.0002797732560284299im
8.864436962241484e-16 - 3.0184188481996443e-16im
0.16211334546060294 - 0.06807962909025993im
-0.00017870274841491618 + 7.148292912306786e-5im
-3.4416913763379853e-15 + 1.2490009027033011e-15im
-0.0003396272485705343 + 0.00013653178673994626im
-0.1718683264732887 + 0.09452623863568976im
-6.797730781049616e-15 + 2.523155295808266e-15im
-0.09449375844040753 + 0.05341032140152836im
0.002634215344323572 - 0.001002584359497953im
8.978928711655954e-15 - 3.0253577421035516e-15im
0.0009052372554765944 - 0.0003628846482226708im
0.189937502856791 - 0.1637648164518779im
6.959276904749956e-15 - 2.496375502147874e-15im
0.044189716163531664 - 0.04278236767361432im
-0.00317768246583138 + 0.0011203329858878815im
2.411265631607762e-16 - 9.367506770274758e-17im
0.08669797550475188 - 0.05071662365791352im
7.696427142572793e-6 + 5.121974765050219e-7im
2.2343238370581275e-15 - 8.187894806610529e-16im
-0.001393852914337454 + 0.0006166435662622108im
-0.04651501189469469 + 0.0302736685282537im
5.169475958410885e-16 - 2.0816681711721685e-17im
-0.32358179819943894 + 0.2676202102226947im
-0.0012369080328555881 + 0.0005227033668824682im
-1.5230872119076366e-15 + 6.314393452555578e-16im
0.002074867238743148 - 0.0007270092144494381im
0.06348992840877271 - 0.04765055899759371im
-2.912600716165059e-15 + 5.2562121322097255e-16im
0.02539324806687159 - 0.016183436406393092im
0.0013701847435191351 - 0.0006192465980597202im
