1.6170875402621299e-16 + 4.336808689942018e-18im
0.4222065123179234 + 0.01923906521223822im
4.6822820845127756e-5 + 5.582329883351174e-7im
1.6306400674181987e-15 + 2.0816681711721685e-16im
2.043041828642708e-5 + 8.05852361456319e-6im
-0.5346300000134123 - 0.02183646197312521im
-1.0429818007153824e-15 - 7.125025410639459e-17im
-0.4851615737115201 - 0.01835580733017956im
-0.00043794417339232535 - 4.5789122803232066e-6im
-2.4276497899065018e-15 - 2.688821387764051e-16im
-3.611835923225398e-5 - 1.0179279366879807e-5im
0.2718543951579943 + 0.011989643395475641im
7.558574737789002e-16 + 7.852334234226266e-17im
0.15071762093171448 + 0.00600174004120713im
0.00035056327662230565 + 1.3202103692598263e-5im
-2.118802095579797e-16 - 7.589415207398531e-18im
0.2716211941411512 + 0.008936687027917995im
9.944618660621932e-5 - 1.2111352280252258e-5im
-1.1377346547519762e-17 - 1.1368876218047219e-17im
0.0019112262663262135 - 8.662909370445344e-5im
-0.10663828471170357 + 0.0035249407793945114im
2.4554354351917582e-15 + 1.5104291515438684e-16im
0.0311892619873137 - 0.00438683708070868im
9.519926085809749e-5 + 8.890628553212239e-5im
1.2839325414480685e-17 + 2.8372215601230044e-17im
-0.0022993906901527406 + 5.328482024005558e-5im
-0.05292948452621363 - 0.005054071433159288im
-2.623654060934094e-15 - 1.5878140816050212e-16im
-0.006411618213019346 + 0.010680464845845368im
-0.000745366216955018 - 7.403683938665939e-5im
-6.935099196303529e-16 - 2.42861286636753e-17im
0.25461738643659515 + 0.007217026409992576im
-0.00029961215096419025 + 9.729715210876622e-7im
-2.55351295663786e-15 - 5.620504062164855e-16im
-0.00045914577525536446 - 1.805918599696735e-5im
-0.16042955838797843 - 0.0006818299522746505im
2.246466901389965e-15 + 6.440160904563896e-17im
-0.06683087426381856 + 0.000554187236693122im
0.003748416939004004 + 7.5266056149631e-5im
2.1788126858268697e-15 + 7.988401606873197e-16im
0.0013292302321894064 + 3.559322109152063e-5im
-0.028423119102803054 - 0.017379809986244662im
-3.2484865492010684e-15 - 1.0646865333807654e-16im
-0.024395663158232692 - 0.005668037091617839im
-0.003359493149782497 - 0.00024159516566768513im
3.122502256758253e-16 + 1.5612511283791264e-17im
0.1102419576770784 - 0.0011386838331584378im
-8.840800806924135e-5 + 1.5050986259698869e-5im
3.5388358909926865e-16 + 2.1250362580715887e-17im
-0.003276791923652409 + 0.00013250389746368232im
-0.05485283433478895 + 0.0014314690270198823im
-2.6367796834847468e-15 - 1.6089560239684886e-16im
0.0023526551567831094 + 0.025106927359759865im
-0.0009933906570070653 - 0.00012810988626526116im
-1.2923689896027213e-15 - 4.683753385137379e-17im
0.002311285917789602 + 0.00014946575781270315im
0.019166027032943064 - 0.003479880168039572im
1.1761425167122752e-15 + 9.784924606681678e-18im
0.016404252606679527 - 0.00034690394234977696im
0.0012021296853264255 + 6.82970649326197e-5im
