-3.9898639947466563e-17 + 4.0766001685454967e-16im
-0.5294921481627213 - 0.18846080326268785im
3.7650405279934795e-5 - 3.3889935206282695e-5im
6.383562355208252e-16 + 6.877772873916547e-16im
-6.363083691653115e-6 - 3.500789431437612e-5im
0.09657850589616657 - 0.013612772191369894im
2.4446590585203154e-15 - 1.7694179454963432e-15im
0.05474083526220195 - 0.0029341731243168953im
-0.0008726766667800784 + 0.00037455646385081004im
-1.1345091532888318e-15 - 1.2004286453759505e-15im
-5.087410905015889e-5 + 6.88329851115943e-5im
-0.06135341457388797 - 0.014781699402285853im
-3.3999495926972934e-15 + 1.8587562045091488e-15im
-0.08591097366213701 - 0.04883916185614881im
0.001767419769535396 - 0.0004601589292126916im
-3.3480163086352377e-16 - 3.694961003830599e-16im
-0.08244557033306561 - 0.0003811605258537548im
1.831104470097905e-5 + 3.7739285177668114e-5im
4.3368086899420177e-16 - 2.0643209364124004e-16im
0.0006369854885405757 - 0.00026202284883627275im
-0.05249414429497994 + 0.0054164741750387im
2.904143939219672e-15 + 4.122136659789888e-15im
-0.2757124074218016 - 0.07447908072311572im
-0.0006699398164757213 - 0.0005069347530805464im
-8.946836327350383e-16 + 4.0505793164058446e-16im
-0.0017427234573604393 + 0.0014162828885007344im
0.2803006014734512 + 0.17293404370082754im
-4.212775961409676e-15 - 5.39499001028787e-15im
0.10244977306429508 + 0.024854732139734114im
0.0016808091104203596 + 0.0007697242968301189im
1.863093013199091e-15 - 4.440892098500626e-16im
-0.10430989587088557 - 0.03749507130530027im
-0.00037962920929529576 + 0.00024311210724264898im
-9.43689570931383e-16 - 1.0547118733938987e-15im
-0.000104782232135614 + 0.00020001007041731134im
0.21108981972404656 + 0.06557178210434184im
-2.0025214125807267e-14 + 4.662611442773912e-15im
0.4193880834796352 + 0.27312872767690705im
0.008543772009777448 - 0.004182561358921082im
2.040034807748725e-15 + 2.095545958979983e-15im
0.00045464902989577477 - 0.0006727016155931992im
-0.0886851853757247 - 0.022944069039583924im
2.992137787538596e-14 - 5.638176557576369e-15im
0.0023029149606207874 + 0.030629744564987713im
-0.020882167342438814 + 0.006302178688128036im
3.209238430557093e-16 + 4.0245584642661925e-16im
0.047092277499713106 + 0.021214351989853525im
-7.594469380239888e-5 - 9.785905049669585e-5im
-8.257283745649602e-16 + 3.0444397003392965e-16im
-0.002873544220871653 + 0.0004946695795755244im
-0.27218967082951945 - 0.2044587192949452im
-5.2388648974499574e-15 - 6.770625726737478e-15im
0.05404540335913277 + 0.003993067800704712im
0.003377898645217231 + 0.0020867296177991823im
2.3583565655904692e-15 - 6.153931531027723e-16im
0.008844196718265583 - 0.004414875451715929im
-0.031963757186457484 - 0.048927808281523794im
8.045647481580431e-15 + 7.9432987964978e-15im
0.019026679952026046 + 0.009316023850755705im
-0.00868175008424452 - 0.0038929208196042987im
