1.942890293094024e-16 + 2.7755575615628914e-17im
-0.11852128906751874 + 0.17841714297557268im
-1.3120612829087969e-5 + 7.940455383206521e-6im
-2.618885514974588e-16 - 1.0915813737655332e-16im
-3.998909342448065e-5 + 1.2078235053031294e-5im
0.16372491412859033 - 0.35531599778960543im
-8.552186736565659e-16 + 1.016547956922409e-15im
0.1441078277824749 - 0.36505319183959933im
6.525371306595473e-5 + 7.808668256312906e-6im
3.452099717193846e-16 + 2.0816681711721685e-17im
2.4076542035997295e-5 - 1.7489269616768888e-6im
-0.07952730182471293 + 0.2022475419296291im
8.40473524110763e-16 - 1.081166406402545e-15im
-0.04361249129751005 + 0.10638809513859816im
-4.2981509638356785e-5 - 3.4737749850639876e-5im
-2.3765711620882257e-16 + 1.496198998029996e-16im
0.13148311244652713 + 0.11853986048152092im
1.3071441926415517e-5 + 1.6992593363795994e-5im
1.7939209145945156e-15 - 2.2191450066433305e-15im
4.7425431198233614e-5 + 0.00010156749924003505im
-0.36988547756988865 - 0.16123620336892067im
1.9307472287621863e-15 - 6.175615574477433e-16im
-0.4374347900644626 - 0.11517255186959559im
-0.00013761739928458416 - 1.0828472979090842e-5im
-3.3835781398927622e-15 + 3.982925100842749e-15im
2.23760242035638e-5 + 2.2522515170410318e-5im
0.2500857820287212 + 0.0705825281389325im
-2.495399720192637e-15 + 4.974319567363494e-16im
0.15267893025473342 + 0.01933189924222779im
0.00014247556776820353 - 1.2265993953181932e-5im
-5.861196944456637e-16 - 1.9081958235744878e-16im
0.025986272813440184 - 0.020418969574384008im
1.649396852809737e-5 + 2.4032301433329906e-6im
1.5126788710517758e-15 - 1.0321604682062002e-15im
7.42052352117259e-5 + 1.8943464602516613e-5im
-0.043693985538793445 + 0.15018536550077802im
4.718447854656915e-15 + 2.2638141361497333e-15im
-0.05725950196210512 + 0.20043995168733117im
-0.0003600737011834887 - 0.00037203557584118696im
-3.9343528435153985e-15 + 3.427813588530171e-15im
-4.155219211725812e-5 - 0.00010887480321430248im
0.023275459058473114 - 0.08437092989774134im
-7.813194535799539e-15 - 6.529499163576702e-15im
0.015973568500363296 - 0.05722511141475016im
0.00039799701025217127 + 0.000648498749001223im
3.608224830031759e-16 - 3.95516952522712e-16im
-0.009822196042717057 + 0.03417670901902549im
-1.0890775434424516e-5 - 1.6700977401695738e-5im
-3.164135620181696e-15 + 4.3298697960381105e-15im
-6.078738647470605e-5 - 0.00012045354055613411im
0.05799817278110739 - 0.011673433443186332im
-3.802513859341161e-15 + 1.7139067942650854e-15im
0.10034455571284419 - 0.010739378798052403im
0.0005040982708271469 + 0.00016192652641143154im
6.231126725708691e-15 - 8.121975314523411e-15im
-0.00029204573463989005 - 0.00046178990021290833im
-0.022297265111816466 - 0.0026937224294309448im
5.6751478516581244e-15 - 3.2894693913210205e-15im
-0.030164896624367006 - 0.006503987146707194im
-0.00048206190001712224 - 0.0004928713329941884im
