5.88938620094126e-16 - 3.642919299551295e-17im
-0.7322542769803679 - 0.03700705548149316im
-7.554748618739116e-5 - 1.4699104260579299e-6im
6.655917619370159e-17 + 2.855373167566801e-16im
-1.059194575379549e-6 + 1.976645784328157e-5im
0.007480902661519429 - 0.1932729645010842im
2.144985578045322e-15 + 2.740863092043355e-16im
-0.02893456225471666 - 0.0016928082294710423im
0.0008181548159827366 + 3.0161513236294513e-5im
-4.4321655303726196e-16 - 6.241206977233654e-16im
1.9760671543916355e-6 - 3.516911446450888e-5im
-0.006024153653085128 - 9.261320561594621e-7im
-5.711143363784643e-15 - 1.5092094240998222e-16im
-0.04703251474191614 - 0.0028767561728864632im
-0.000847476852229157 - 5.103937853240259e-5im
-2.6194324487249787e-16 - 3.191891195797325e-16im
-0.010112933957092347 + 0.19106905286123954im
6.102956957424778e-7 - 3.785993724296499e-6im
-2.8147594013890453e-18 + 6.53357094493865e-17im
-0.0016430395228027705 + 1.666152510005313e-5im
0.02081233629904021 + 0.0015661157916684598im
-8.300651832549022e-16 + 2.0442360911671065e-15im
0.03168464705170021 + 0.26599280162394756im
-2.703828977278916e-6 + 0.00024198902841131645im
7.797820559471638e-17 - 1.0748341390396938e-16im
0.002976559285674021 + 9.037495826207716e-5im
0.1493328405138807 + 0.011050856066007704im
2.3020864728384716e-15 - 2.5270042135205895e-15im
-0.032257278547927926 - 0.17350905588399904im
1.4655636026541033e-6 - 0.00041292766560719653im
-2.8874472257633954e-15 - 3.3306690738754696e-16im
-0.024038617485220272 - 0.0011447869132609825im
0.0004428154635950886 + 1.534728230657978e-5im
-1.27675647831893e-15 - 8.743006318923108e-16im
6.24914049009162e-6 - 0.00015020962649958322im
-0.0065410348259315465 - 0.14430532130457255im
2.766536999487812e-14 + 6.484396353201305e-15im
0.2742869959906773 + 0.019186137336819842im
-0.006650021168789263 - 0.00036695276334103993im
4.232725281383409e-15 + 1.8318679906315083e-15im
-2.154959794330863e-5 + 0.0004429848360918624im
0.04184539297782415 + 0.2064134074884596im
-4.6612019799496807e-14 - 1.3780643293159756e-14im
0.014744837845621297 - 0.0010310089658773641im
0.007957842640513716 + 0.0006807733561974838im
7.632783294297951e-16 + 5.828670879282072e-16im
0.008232750439402137 + 0.0036502840427169066im
-8.544886344608038e-7 + 1.2851793258744637e-5im
1.978923074670222e-17 - 7.473541100214143e-17im
0.003221265585773625 + 7.730529232918837e-6im
-0.2115457708881585 - 0.013052758228725259im
-2.366162821232365e-15 - 5.167307554065914e-15im
-0.061136554941502316 - 0.26223225858526955im
7.873487064224277e-6 - 0.0006403268727464516im
-1.9170642585322403e-16 - 2.856872724499304e-17im
-0.006947019870491735 - 0.0005266668877352294im
-0.013795479864853771 - 0.0031795874442980543im
3.5041414214731503e-16 + 6.619271103458502e-15im
0.0006089480633489994 - 0.0066836155097181995im
-7.694609442053177e-6 + 0.0009148451512707655im
