2.372125933181035e-15 - 3.122502256758253e-17im
0.5305522435827196 + 0.007169120250461883im
5.3461652767646884e-5 + 9.825732120199993e-5im
-1.9350827138345586e-17 + 3.654565289098647e-16im
0.00010816030200462047 - 2.8949220015866972e-5im
0.0040749484009788926 + 0.16962998057894854im
-1.4834081229000984e-14 + 2.3505503099485736e-16im
0.10852484923861733 + 0.08740086170610241im
-0.000709428554753766 - 0.001610702325768057im
1.231653667943533e-16 - 9.575673587391975e-16im
-0.00028157145017005487 + 2.0590088840383852e-5im
0.0006060770895938757 - 0.04795228681222109im
1.395238091728146e-14 + 2.1684043449710089e-16im
0.0392931423663312 - 0.009830728103675785im
0.0009579484581699984 + 0.0027318520811798214im
-1.704365815147213e-16 + 1.48318857196017e-16im
0.1282772688792849 - 0.21917418591222224im
-5.515750430137509e-5 + 1.9538578377450034e-5im
-7.355227538141662e-16 + 3.469446951953614e-16im
0.0007076854422284028 + 0.0013171946736169182im
-0.1207174618473666 - 0.14442004099551456im
3.131175874138137e-15 + 3.688455790795686e-16im
0.13767190965824977 - 0.34629403844688517im
0.00031939127887126856 - 0.000607250832284037im
6.245004513516506e-16 - 1.5439038936193583e-16im
-0.0025702098465797425 - 0.0045512495373496884im
-0.14264885550735645 + 0.04055537090648224im
-4.142519660632615e-15 - 1.0772632785815972e-15im
-0.04440498255083952 + 0.13038971008617817im
0.00039116987003192955 + 0.001314789420091382im
-3.7539416020138106e-15 - 1.0408340855860843e-16im
-0.04168857574266829 - 0.11423666987002297im
-0.00040114369654098425 - 0.0008186100620773823im
-6.938893903907228e-18 - 2.1510571102112408e-15im
-0.0008394310548300032 + 0.00011902922277320926im
-0.16356149220839714 + 0.2891010329619523im
1.0769163338864018e-14 + 3.3558225642771333e-15im
-0.32746727622931854 + 0.002540406324379768im
0.007203156350236134 + 0.016358252600447258im
8.326672684688674e-17 + 4.784367346744034e-15im
0.0028704166774503014 - 0.00031988717702153766im
0.05924196536716179 - 0.13316670061648653im
1.4425960426223128e-14 - 7.647528443843754e-15im
-0.04734304718403432 - 0.05781592350325811im
-0.011413207416392075 - 0.033056107358390735im
4.718447854656915e-16 - 1.1102230246251565e-16im
-0.08059207850785755 + 0.07996121875299145im
0.00010151761591667419 - 6.857481558572576e-5im
8.187894806610529e-16 - 2.3592239273284576e-16im
-0.0017883235807358358 - 0.004481920558985206im
0.3044064561985682 + 0.07783265252538546im
-6.439293542825908e-15 - 9.43689570931383e-16im
-0.02320865507648763 + 0.08401755922914474im
-0.00047805383508358473 + 0.0027831433767428297im
7.7021722333370235e-16 - 1.1102230246251565e-15im
0.009077284323873384 + 0.018395465830346198im
0.04080102937245046 + 0.0485765748079126im
9.450773497121645e-15 + 2.976785484776201e-15im
-0.031512838527405586 + 0.0323082906611894im
-0.0026337936391847803 - 0.006415176509338852im
